Date,positions,shares,cash,holdings,total,close,signal,returns
2014-12-01,0,0,113633.88499999989,0.0,113633.88499999989,90.08,0,0.0
2014-12-02,0,0,113633.88499999989,0.0,113633.88499999989,91.07,-1,0.0
2014-12-03,0,0,113633.88499999989,0.0,113633.88499999989,90.0,0,0.0
2014-12-04,0,0,113633.88499999989,0.0,113633.88499999989,90.58,0,0.0
2014-12-05,0,0,113633.88499999989,0.0,113633.88499999989,90.38,-1,0.0
2014-12-08,1252.0,1252.0,2.3649999998888234,113631.52,113633.88499999989,90.76,1,0.0
2014-12-09,0,1252.0,2.3649999998888234,113568.92,113571.28499999989,90.71,0,-0.000550892016057
2014-12-10,0.0,1252.0,2.3649999998888234,112680.0,112682.36499999989,90.0,1,-0.00782697844794
2014-12-11,0,1252.0,2.3649999998888234,113193.31999999999,113195.68499999988,90.41,0,0.00455545994264
2014-12-12,0.0,1252.0,2.3649999998888234,112116.59999999999,112118.96499999988,89.55,1,-0.00951202336025
2014-12-15,0,1252.0,2.3649999998888234,111678.40000000001,111680.7649999999,89.2,0,-0.00390834860097
2014-12-16,0.0,1252.0,2.3649999998888234,111878.72,111881.08499999989,89.36,1,0.00179368398846
2014-12-17,1252.0,0,113558.7649999999,0.0,113558.7649999999,90.7,-1,0.0149952067412
2014-12-18,0,0,113558.7649999999,0.0,113558.7649999999,92.0,-1,0.0
2014-12-19,0,0,113558.7649999999,0.0,113558.7649999999,92.05,-1,0.0
2014-12-22,0,0,113558.7649999999,0.0,113558.7649999999,92.6,-1,0.0
2014-12-23,0,0,113558.7649999999,0.0,113558.7649999999,93.29,-1,0.0
2014-12-24,0,0,113558.7649999999,0.0,113558.7649999999,93.14,-1,0.0
2014-12-26,0,0,113558.7649999999,0.0,113558.7649999999,93.46,-1,0.0
2014-12-29,1225.0,1225.0,74.764999999897555,113484.0,113558.7649999999,92.64,1,0.0
2014-12-30,1225.0,0,113264.7649999999,0.0,113264.7649999999,92.4,-1,-0.00258896792335
2014-12-31,0,0,113264.7649999999,0.0,113264.7649999999,91.09,0,0.0
2015-01-02,1252.0,1252.0,33.88499999990745,113230.87999999999,113264.7649999999,90.44,1,0.0
2015-01-05,0,1252.0,33.88499999990745,112692.52,112726.40499999991,90.01,0,-0.00475311099617
2015-01-06,0,1252.0,33.88499999990745,112179.2,112213.0849999999,89.6,0,-0.00455368021361
2015-01-07,0,1252.0,33.88499999990745,112767.63999999998,112801.52499999989,90.07,0,0.00524395171918
2015-01-08,0,1252.0,33.88499999990745,114057.2,114091.0849999999,91.1,0,0.011432114947
2015-01-09,0,1252.0,33.88499999990745,112993.0,113026.88499999991,90.25,0,-0.00932763502074
2015-01-12,0,1252.0,33.88499999990745,112579.84,112613.7249999999,89.92,0,-0.00365541348857
2015-01-13,0.0,1252.0,33.88499999990745,113055.59999999999,113089.4849999999,90.3,1,0.00422470706834
2015-01-14,0,1252.0,33.88499999990745,112667.48,112701.3649999999,89.99,0,-0.00343197247737
2015-01-15,1252.0,0,112538.60499999991,0.0,112538.60499999991,89.86,-1,-0.00144417061852
2015-01-16,0,0,112538.60499999991,0.0,112538.60499999991,91.25,-1,0.0
2015-01-20,0,0,112538.60499999991,0.0,112538.60499999991,91.19,-1,0.0
2015-01-21,1240.0,1240.0,33.404999999896972,112505.20000000001,112538.60499999991,90.73,1,0.0
2015-01-22,0.0,1240.0,33.404999999896972,113608.8,113642.2049999999,91.62,1,0.0098064126528
2015-01-23,0.0,1240.0,33.404999999896972,111699.2,111732.60499999989,90.08,1,-0.0168036162269
2015-01-26,0.0,1240.0,33.404999999896972,111079.2,111112.60499999989,89.58,1,-0.00554896218521
2015-01-27,0.0,1240.0,33.404999999896972,107247.59999999999,107281.00499999989,86.49,1,-0.0344839363635
2015-01-28,0.0,1240.0,33.404999999896972,105586.0,105619.4049999999,85.15,1,-0.0154882963671
2015-01-29,1240.0,0,106264.2049999999,0.0,106264.2049999999,85.67,-1,0.00610493876575
2015-01-30,1260.0,1260.0,58.804999999891152,106205.40000000001,106264.2049999999,84.29,1,0.0
2015-02-02,0.0,1260.0,58.804999999891152,107251.20000000001,107310.0049999999,85.12,1,0.00984150777771
2015-02-03,0.0,1260.0,58.804999999891152,108297.0,108355.80499999989,85.95,1,0.0097455964148
2015-02-04,1260.0,0,108154.2049999999,0.0,108154.2049999999,85.79,-1,-0.00186053714427
2015-02-05,0,0,108154.2049999999,0.0,108154.2049999999,86.7,0,0.0
2015-02-06,0,0,108154.2049999999,0.0,108154.2049999999,85.61,0,0.0
2015-02-09,0,0,108154.2049999999,0.0,108154.2049999999,85.05,0,0.0
2015-02-10,0,0,108154.2049999999,0.0,108154.2049999999,85.39,-1,0.0
2015-02-11,0,0,108154.2049999999,0.0,108154.2049999999,85.64,0,0.0
2015-02-12,0,0,108154.2049999999,0.0,108154.2049999999,86.03,0,0.0
2015-02-13,0,0,108154.2049999999,0.0,108154.2049999999,85.9,-1,0.0
2015-02-17,0,0,108154.2049999999,0.0,108154.2049999999,85.49,-1,0.0
2015-02-18,0,0,108154.2049999999,0.0,108154.2049999999,86.26,-1,0.0
2015-02-19,1269.0,1269.0,22.714999999909196,108131.48999999999,108154.2049999999,85.21,1,0.0
2015-02-20,0.0,1269.0,22.714999999909196,107700.03,107722.74499999991,84.87,1,-0.00398930397574
2015-02-23,1269.0,0,108382.62499999991,0.0,108382.62499999991,85.39,-1,0.00612572581584
2015-02-24,0,0,108382.62499999991,0.0,108382.62499999991,85.5,0,0.0
2015-02-25,0,0,108382.62499999991,0.0,108382.62499999991,85.46,-1,0.0
2015-02-26,1272.0,1272.0,46.38499999990745,108336.24000000001,108382.62499999991,85.17,1,0.0
2015-02-27,0,1272.0,46.38499999990745,108285.36,108331.74499999991,85.13,0,-0.000469447939649
2015-03-02,1272.0,0,108687.9049999999,0.0,108687.9049999999,85.41,-1,0.00328767897166
2015-03-03,0,0,108687.9049999999,0.0,108687.9049999999,85.16,0,0.0
2015-03-04,1288.0,1288.0,45.104999999908614,108642.79999999999,108687.9049999999,84.35,1,0.0
2015-03-05,1288.0,0,109048.5449999999,0.0,109048.5449999999,84.63,-1,0.00331812449601
2015-03-06,0,0,109048.5449999999,0.0,109048.5449999999,82.66,0,0.0
2015-03-09,0,0,109048.5449999999,0.0,109048.5449999999,83.09,-1,0.0
2015-03-10,0,0,109048.5449999999,0.0,109048.5449999999,81.54,0,0.0
2015-03-11,0,0,109048.5449999999,0.0,109048.5449999999,81.39,0,0.0
2015-03-12,0,0,109048.5449999999,0.0,109048.5449999999,82.09,-1,0.0
2015-03-13,1332.0,1332.0,50.984999999898719,108997.56,109048.5449999999,81.83,1,0.0
2015-03-16,1332.0,0,111352.9049999999,0.0,111352.9049999999,83.56,-1,0.0211315061563
2015-03-17,0,0,111352.9049999999,0.0,111352.9049999999,82.85,0,0.0
2015-03-18,0,0,111352.9049999999,0.0,111352.9049999999,83.75,0,0.0
2015-03-19,1335.0,1335.0,40.604999999908614,111312.29999999999,111352.9049999999,83.38,1,0.0
2015-03-20,0.0,1335.0,40.604999999908614,113127.89999999999,113168.5049999999,84.74,1,0.0163049181339
2015-03-23,0,1335.0,40.604999999908614,113288.10000000001,113328.70499999991,84.86,0,0.00141558819744
2015-03-24,0.0,1335.0,40.604999999908614,112033.2,112073.80499999991,83.92,1,-0.0110730992647
2015-03-25,0,1335.0,40.604999999908614,110818.35000000001,110858.95499999991,83.01,0,-0.010839731907
2015-03-26,0,1335.0,40.604999999908614,109670.25000000001,109710.85499999992,82.15,0,-0.0103564028725
2015-03-27,0,1335.0,40.604999999908614,109883.85000000001,109924.45499999991,82.31,0,0.00194693587977
2015-03-30,1335.0,0,110471.80499999991,0.0,110471.80499999991,82.72,-1,0.0049793287581
2015-03-31,0,0,110471.80499999991,0.0,110471.80499999991,81.94,-1,0.0
2015-04-01,0,0,110471.80499999991,0.0,110471.80499999991,82.32,0,0.0
2015-04-02,0,0,110471.80499999991,0.0,110471.80499999991,82.43,-1,0.0
2015-04-06,0,0,110471.80499999991,0.0,110471.80499999991,83.04,-1,0.0
2015-04-07,0,0,110471.80499999991,0.0,110471.80499999991,82.39,-1,0.0
2015-04-08,1334.0,1334.0,56.624999999912689,110415.17999999999,110471.80499999991,82.77,1,0.0
2015-04-09,0,1334.0,56.624999999912689,110575.25999999999,110631.88499999991,82.89,0,0.00144905752196
2015-04-10,0,1334.0,56.624999999912689,111188.89999999999,111245.52499999991,83.35,0,0.00554668303808
2015-04-13,1334.0,0,111352.24499999992,0.0,111352.24499999992,83.43,-1,0.000959319487233
2015-04-14,0,0,111352.24499999992,0.0,111352.24499999992,83.6,0,0.0
2015-04-15,0,0,111352.24499999992,0.0,111352.24499999992,83.51,0,0.0
2015-04-16,1333.0,1333.0,46.744999999922584,111305.5,111352.24499999992,83.5,1,0.0
2015-04-17,0,1333.0,46.744999999922584,110012.49000000001,110059.23499999993,82.53,0,-0.0116118898187
2015-04-20,1333.0,0,110512.45499999993,0.0,110512.45499999993,82.87,-1,0.00411796429441
2015-04-21,0,0,110512.45499999993,0.0,110512.45499999993,83.08,-1,0.0
2015-04-22,0,0,110512.45499999993,0.0,110512.45499999993,83.09,-1,0.0
2015-04-23,0,0,110512.45499999993,0.0,110512.45499999993,80.95,-1,0.0
2015-04-24,0,0,110512.45499999993,0.0,110512.45499999993,81.0,0,0.0
2015-04-27,0,0,110512.45499999993,0.0,110512.45499999993,80.6,0,0.0
2015-04-28,0,0,110512.45499999993,0.0,110512.45499999993,80.42,0,0.0
2015-04-29,1384.0,1384.0,0.05499999993480742,110512.39999999999,110512.45499999993,79.85,1,0.0
2015-04-30,0,1384.0,0.05499999993480742,110041.84000000001,110041.89499999995,79.51,0,-0.00425798160035
2015-05-01,1384.0,0,111121.41499999995,0.0,111121.41499999995,80.29,-1,0.00981008187836
2015-05-04,1382.0,1382.0,77.714999999952852,111043.7,111121.41499999995,80.35,1,0.0
2015-05-05,0,1382.0,77.714999999952852,110656.73999999999,110734.45499999994,80.07,0,-0.00348231706733
2015-05-06,0,1382.0,77.714999999952852,111112.8,111190.51499999996,80.4,0,0.00411850132825
2015-05-07,1382.0,0,110914.11499999996,0.0,110914.11499999996,80.2,-1,-0.00248582354349
2015-05-08,0,0,110914.11499999996,0.0,110914.11499999996,80.96,0,0.0
2015-05-11,0,0,110914.11499999996,0.0,110914.11499999996,80.27,0,0.0
2015-05-12,0,0,110914.11499999996,0.0,110914.11499999996,79.95,-1,0.0
2015-05-13,1391.0,1391.0,51.414999999964493,110862.7,110914.11499999996,79.7,1,0.0
2015-05-14,0.0,1391.0,51.414999999964493,112072.87,112124.28499999996,80.57,1,0.0109108745988
2015-05-15,0.0,1391.0,51.414999999964493,112740.55,112791.96499999997,81.05,1,0.00595482058146
2015-05-18,1391.0,0,112360.75499999996,0.0,112360.75499999996,80.74,-1,-0.0038230560129
2015-05-19,0,0,112360.75499999996,0.0,112360.75499999996,80.83,0,0.0
2015-05-20,0,0,112360.75499999996,0.0,112360.75499999996,80.48,-1,0.0
2015-05-21,0,0,112360.75499999996,0.0,112360.75499999996,80.41,0,0.0
2015-05-22,1405.0,1405.0,31.004999999961001,112329.75,112360.75499999996,79.95,1,0.0
2015-05-26,1405.0,0,111222.70499999996,0.0,111222.70499999996,79.14,-1,-0.0101285364272
2015-05-27,0,0,111222.70499999996,0.0,111222.70499999996,79.39,-1,0.0
2015-05-28,0,0,111222.70499999996,0.0,111222.70499999996,79.33,-1,0.0
2015-05-29,0,0,111222.70499999996,0.0,111222.70499999996,78.39,0,0.0
2015-06-01,0,0,111222.70499999996,0.0,111222.70499999996,78.85,-1,0.0
2015-06-02,0,0,111222.70499999996,0.0,111222.70499999996,78.54,0,0.0
2015-06-03,0,0,111222.70499999996,0.0,111222.70499999996,78.56,-1,0.0
2015-06-04,0,0,111222.70499999996,0.0,111222.70499999996,78.15,0,0.0
2015-06-05,0,0,111222.70499999996,0.0,111222.70499999996,77.43,0,0.0
2015-06-08,0,0,111222.70499999996,0.0,111222.70499999996,77.71,-1,0.0
2015-06-09,0,0,111222.70499999996,0.0,111222.70499999996,78.9,-1,0.0
2015-06-10,0,0,111222.70499999996,0.0,111222.70499999996,79.54,-1,0.0
2015-06-11,0,0,111222.70499999996,0.0,111222.70499999996,79.41,-1,0.0
2015-06-12,0,0,111222.70499999996,0.0,111222.70499999996,78.87,0,0.0
2015-06-15,0,0,111222.70499999996,0.0,111222.70499999996,78.12,-1,0.0
2015-06-16,0,0,111222.70499999996,0.0,111222.70499999996,79.1,-1,0.0
2015-06-17,0,0,111222.70499999996,0.0,111222.70499999996,80.08,-1,0.0
2015-06-18,0,0,111222.70499999996,0.0,111222.70499999996,80.82,0,0.0
2015-06-19,1380.0,1380.0,77.504999999946449,111145.20000000001,111222.70499999996,80.54,1,0.0
2015-06-22,0,1380.0,77.504999999946449,111021.0,111098.50499999995,80.45,0,-0.00111667846956
2015-06-23,0,1380.0,77.504999999946449,110110.20000000001,110187.70499999996,79.79,0,-0.00819813011885
2015-06-24,0.0,1380.0,77.504999999946449,109723.8,109801.30499999995,79.51,1,-0.00350674333402
2015-06-25,0,1380.0,77.504999999946449,109558.2,109635.70499999994,79.39,0,-0.00150817879624
2015-06-26,0,1380.0,77.504999999946449,109489.20000000001,109566.70499999996,79.34,0,-0.000629357014669
2015-06-29,0,1380.0,77.504999999946449,108081.59999999999,108159.10499999994,78.32,0,-0.012846968429
2015-06-30,0,1380.0,77.504999999946449,107971.2,108048.70499999994,78.24,0,-0.00102071850539
2015-07-01,1380.0,0,110091.10499999994,0.0,110091.10499999994,79.72,-1,0.0189025865696
2015-07-02,0,0,110091.10499999994,0.0,110091.10499999994,79.93,0,0.0
2015-07-06,0,0,110091.10499999994,0.0,110091.10499999994,80.05,0,0.0
2015-07-07,0,0,110091.10499999994,0.0,110091.10499999994,81.72,0,0.0
2015-07-08,0,0,110091.10499999994,0.0,110091.10499999994,80.99,0,0.0
