Ticket,EEM US Equity,EWG US Equity,TIP US Equity,EWJ US Equity,EFA US Equity,IEF US Equity,EWQ US Equity,EWU US Equity,XLB US Equity,XLE US Equity,XLF US Equity,LQD US Equity,XLK US Equity,XLU US Equity,EPP US Equity,FXI US Equity,VGK US Equity,VPL US Equity,SPY US Equity,TLT US Equity,BND US Equity,CSJ US Equity,DIA US Equity
12/30/2011, 37.940000 , 19.230000 , 116.690000 , 36.400000 , 49.520000 , 105.570000 , 19.580000 , 32.340000 , 33.490000 , 69.090000 , 10.548100 , 113.750000 , 25.460000 , 35.960000 , 38.940000 , 34.870000 , 41.430000 , 47.640000 , 125.600000 , 121.250000 , 83.470000 , 104.230000 , 121.850000 
01/03/2012, 39.080000 , 20.090000 , 116.620000 , 37.120000 , 50.890000 , 104.900000 , 20.160000 , 33.320000 , 34.470000 , 71.050000 , 10.832300 , 113.730000 , 25.830000 , 35.370000 , 40.190000 , 35.970000 , 42.810000 , 48.630000 , 127.560000 , 119.440000 , 83.310000 , 104.530000 , 123.670000 
01/04/2012, 38.900000 , 19.880000 , 116.760000 , 37.120000 , 50.560000 , 104.570000 , 19.820000 , 33.220000 , 34.690000 , 71.250000 , 10.799800 , 113.780000 , 25.870000 , 35.140000 , 40.430000 , 35.430000 , 42.300000 , 48.830000 , 127.660000 , 118.020000 , 83.340000 , 104.310000 , 123.930000 
01/05/2012, 38.710000 , 19.640000 , 117.010000 , 36.700000 , 49.830000 , 104.600000 , 19.390000 , 32.720000 , 34.790000 , 70.860000 , 10.946000 , 113.290000 , 25.960000 , 35.210000 , 40.030000 , 35.680000 , 41.520000 , 48.290000 , 128.040000 , 117.810000 , 83.300000 , 104.310000 , 123.950000 
01/06/2012, 38.230000 , 19.290000 , 117.390000 , 36.260000 , 49.180000 , 104.970000 , 19.030000 , 32.520000 , 34.770000 , 70.480000 , 10.889200 , 113.710000 , 25.980000 , 35.030000 , 39.510000 , 35.170000 , 40.980000 , 47.700000 , 127.840000 , 118.740000 , 83.400000 , 104.250000 , 123.500000 
01/09/2012, 38.610000 , 19.370000 , 117.490000 , 36.380000 , 49.350000 , 104.990000 , 19.190000 , 32.560000 , 34.835000 , 70.780000 , 10.937900 , 113.550000 , 25.910000 , 35.070000 , 39.590000 , 35.910000 , 41.250000 , 47.800000 , 127.970000 , 118.510000 , 83.410000 , 104.260000 , 123.700000 
01/10/2012, 39.470000 , 19.720000 , 117.090000 , 36.840000 , 50.090000 , 104.820000 , 19.600000 , 32.960000 , 35.460000 , 71.410000 , 11.157100 , 113.850000 , 26.030000 , 35.180000 , 40.380000 , 36.770000 , 41.890000 , 48.480000 , 129.150000 , 118.320000 , 83.410000 , 104.280000 , 124.380000 
01/11/2012, 39.490000 , 19.750000 , 117.430000 , 36.680000 , 49.940000 , 105.400000 , 19.560000 , 32.560000 , 35.840000 , 70.450000 , 11.262700 , 113.860000 , 26.130000 , 34.970000 , 40.500000 , 36.740000 , 41.560000 , 48.510000 , 129.250000 , 119.860000 , 83.570000 , 104.410000 , 124.310000 
01/12/2012, 39.650000 , 20.090000 , 117.250000 , 36.480000 , 50.150000 , 105.220000 , 19.750000 , 32.600000 , 36.340000 , 69.790000 , 11.303300 , 114.110000 , 26.230000 , 34.910000 , 40.730000 , 36.810000 , 41.960000 , 48.460000 , 129.550000 , 119.700000 , 83.440000 , 104.300000 , 124.530000 
01/13/2012, 39.330000 , 19.630000 , 117.580000 , 36.580000 , 49.620000 , 105.670000 , 19.360000 , 32.220000 , 36.120000 , 69.460000 , 11.230200 , 114.520000 , 26.080000 , 34.890000 , 40.420000 , 36.750000 , 41.170000 , 48.330000 , 129.050000 , 120.870000 , 83.700000 , 104.340000 , 124.160000 
01/17/2012, 40.030000 , 20.190000 , 117.690000 , 36.640000 , 50.180000 , 105.780000 , 19.810000 , 32.380000 , 36.290000 , 69.990000 , 11.132800 , 114.870000 , 26.220000 , 34.870000 , 40.910000 , 37.630000 , 41.880000 , 48.630000 , 129.320000 , 121.440000 , 83.620000 , 104.390000 , 124.610000 
01/18/2012, 41.050000 , 20.690000 , 117.490000 , 37.000000 , 51.030000 , 105.430000 , 20.280000 , 32.820000 , 36.700000 , 71.110000 , 11.303300 , 114.650000 , 26.600000 , 34.850000 , 41.630000 , 38.300000 , 42.780000 , 49.290000 , 130.770000 , 119.970000 , 83.610000 , 104.330000 , 125.630000 
01/19/2012, 41.420000 , 20.950000 , 117.250000 , 37.320000 , 51.660000 , 104.820000 , 20.690000 , 33.100000 , 36.720000 , 71.380000 , 11.408800 , 114.600000 , 26.770000 , 34.570000 , 41.780000 , 38.620000 , 43.410000 , 49.630000 , 131.460000 , 118.330000 , 83.520000 , 104.290000 , 126.170000 
01/20/2012, 41.400000 , 20.940000 , 116.890000 , 37.780000 , 51.920000 , 104.470000 , 20.670000 , 33.300000 , 36.580000 , 71.330000 , 11.490000 , 114.300000 , 26.820000 , 34.640000 , 42.060000 , 38.630000 , 43.440000 , 50.100000 , 131.520000 , 117.000000 , 83.360000 , 104.300000 , 126.940000 
