date,RESI US Equity,PARR US Equity,FRGI US Equity,VCRA US Equity,SN US Equity,ANGI US Equity,CARB US Equity,SXC US Equity,MITT US Equity,THR US Equity,RPXC US Equity,WIFI US Equity,GNC US Equity,APTS US Equity,QADA US Equity,CMRE US Equity,GNMK US Equity,EXPR US Equity,PLOW US Equity,CLDT US Equity,PSTB US Equity,CTBI US Equity,HLX US Equity,ORIT US Equity,ZIOP US Equity,OFIX US Equity,VICR US Equity,DCOM US Equity,ACOR US Equity,PEI US Equity,NNBR US Equity,NPK US Equity,ORBC US Equity,ATW US Equity,CCC US Equity,TRST US Equity,RBCAA US Equity,CLW US Equity,CNOB US Equity,LRN US Equity,AROC US Equity,UCTT US Equity,NYNY US Equity,GLRE US Equity,HFWA US Equity,FBNC US Equity,TISI US Equity,XBKS US Equity,KOP US Equity,SHLD US Equity,CBB US Equity,VRTS US Equity,LL US Equity,PHH US Equity,TRK US Equity,IRET US Equity,GSBC US Equity,IMKTA US Equity,GABC US Equity,CTS US Equity,MTRN US Equity,UBA US Equity,PFBC US Equity,CASS US Equity,GBNK US Equity,AVAV US Equity,JBSS US Equity,ATRC US Equity,ACLS US Equity,PETS US Equity,HRTX US Equity,BMTC US Equity,WRLD US Equity,LCI US Equity,NX US Equity,NYMT US Equity,TWI US Equity,NANO US Equity,KERX US Equity,PLAB US Equity,CRAY US Equity,CNXN US Equity,FLIC US Equity,DHIL US Equity,COBZ US Equity,RUTH US Equity,AEGN US Equity,AGM US Equity,ARII US Equity,HEES US Equity,GCO US Equity,TGH US Equity,GBLI US Equity,NR US Equity,MHO US Equity,BDGE US Equity,ITG US Equity,FORR US Equity,UIHC US Equity,INTL US Equity,UTL US Equity,ANIK US Equity,DXPE US Equity,CYTK US Equity,HSKA US Equity,CAMP US Equity,SP US Equity,OMER US Equity,CECO US Equity,RCII US Equity,CAC US Equity,GRC US Equity,CTWS US Equity,FPO US Equity,FLWS US Equity,CWST US Equity,KBAL US Equity,ESND US Equity,CMCO US Equity,LPSN US Equity,SYX US Equity,NEO US Equity,AHT US Equity,FF US Equity,REX US Equity,CKH US Equity,NAT US Equity,OFLX US Equity,VIVO US Equity,PZN US Equity,KMG US Equity,CRY US Equity,FARO US Equity,MSEX US Equity,PRSC US Equity,DEPO US Equity,MG US Equity,LION US Equity,PEBO US Equity,GHL US Equity,AMAG US Equity,IIIN US Equity,EMCI US Equity,PRFT US Equity,INO US Equity,PGTI US Equity,THFF US Equity,UIS US Equity,HBNC US Equity,CONN US Equity,PCBK US Equity,CETV US Equity,ANH US Equity,FINL US Equity,ANCX US Equity,SPNS US Equity,WSBF US Equity,LMAT US Equity,DNR US Equity,ECHO US Equity,UMH US Equity,INWK US Equity,TG US Equity,ACHN US Equity,PRTK US Equity,MYE US Equity,ANGO US Equity,FDEF US Equity,SNCR US Equity,VDSI US Equity,SCLN US Equity,MCRI US Equity,GRBK US Equity,MBWM US Equity,UFI US Equity,PDFS US Equity,NLS US Equity,AVD US Equity,SCHN US Equity,TLRD US Equity,TRR US Equity,PGC US Equity,FRBK US Equity,EVC US Equity,FTK US Equity,GOOD US Equity,HVT US Equity,MPAA US Equity,XCRA US Equity,ANIP US Equity,TK US Equity,MLAB US Equity,CROX US Equity,MOV US Equity,HWKN US Equity,ARCB US Equity,FOSL US Equity,SGMO US Equity,NC US Equity,WINA US Equity,FARM US Equity,HTBK US Equity,COHU US Equity,LDR US Equity,IXYS US Equity,BH US Equity,SPPI US Equity,MYRG US Equity,BKS US Equity,DHT US Equity,WHG US Equity,EZPW US Equity,HZO US Equity,MED US Equity
2/9/2015,44.58,71.4941,62.2613,45.3119,74.6135,40.7446,56.6397,46.2496,40.9609,58.9225,50.2624,54.1345,42.4544,65.7165,49.9461,59.2153,45.5056,53.2082,55.3558,45.2929,55.4897,37.752,50.4974,47.1314,62.5296,56.4052,41.5724,51.0796,43.4158,54.9943,71.9277,56.3861,41.8605,71.315,47.083,53.4868,50.4199,28.0277,45.7558,78.9356,46.3452,65.1357,46.7581,48.2064,47.0903,45.5378,49.7296,51.2866,44.3476,47.817,56.0305,54.137,53.9742,49.7428,62.3898,34.4255,53.4275,51.7081,48.6357,50.6449,60.9238,47.4613,56.8359,44.498,52.2231,53.4062,36.058,43.6199,62.9888,58.4095,57.9147,53.0164,47.0773,68.6473,53.8042,37.0989,52.1718,70.6182,29.6729,51.008,48.6718,54.3496,45.4473,52.8071,50.0998,47.9334,60.3116,63.2271,58.569,56.8715,37.9522,46.3673,44.8274,56.9541,47.6066,47.8182,60.1735,52.1476,72.4982,55.348,39.9413,49.0635,52.9863,40.9974,76.9179,51.7062,46.2932,40.7959,58.1002,32.6624,48.2713,42.9885,49.0323,40.7858,70.5792,59.0307,45.7945,57.8089,51.182,29.4654,38.6835,50.1556,44.6571,49.8447,55.3969,58.9566,34.1653,47.7372,62.3491,48.9806,51.6672,44.655,50.2994,49.1995,58.8414,48.7997,57.4969,55.299,44.3062,36.003,39.4753,43.7089,47.7721,49.0066,33.4325,40.5334,56.0038,34.1724,39.2219,73.7729,53.9498,46.5269,36.4628,41.3949,59.5286,56.7503,47.3461,51.0305,65.2113,32.1779,47.9461,41.8229,54.6739,37.7311,42.148,57.0614,40.1688,45.2074,45.3808,47.9144,44.0373,46.7065,40.6409,41.5267,57.112,61.8926,49.4356,67.5568,44.5952,59.9944,71.9566,56.5676,42.4929,60.2581,53.2843,44.8363,63.4652,48.9264,55.3,60.8141,52.73,47.4519,34.0037,44.7416,43.4251,38.9298,36.6781,38.7813,54.7773,54.8961,26.1676,52.207,44.7805,67.8245,49.2351,51.8241,50.356,54.0943,50.1182,36.8376,54.0441,38.8671,69.0912,54.1637
2/10/2015,45.9,71.807,67.7653,44.0698,70.4514,44.8079,59.7377,42.7759,40.309,57.182,48.2534,58.7727,45.7844,65.953,50.8899,62.8376,47.0687,56.7167,55.9563,49.5114,49.5497,41.8344,45.7643,47.7708,65.3573,56.4795,42.9042,53.6588,32.1924,50.3209,69.675,54.0228,40.4935,66.9937,48.5399,51.283,50.6554,29.6895,47.8514,72.9643,44.8905,61.8465,48.0944,46.1861,48.2425,45.313,47.1871,47.2608,41.5774,52.5081,56.6627,50.8027,56.2429,51.3222,62.645,34.117,50.9539,51.2555,48.5598,46.3353,56.6444,47.5947,56.5524,42.6158,55.6568,49.5916,41.863,43.8599,64.1598,54.9127,61.954,52.1516,50.5347,70.2864,51.1807,36.6929,46.9838,69.1306,34.7351,52.903,51.387,58.9796,43.3462,51.453,49.0548,51.106,51.8502,62.8891,54.8646,50.0625,41.5323,45.4753,48.1449,51.3537,50.2168,46.0182,63.1131,45.1325,73.1439,66.333,44.5719,51.6315,52.4432,44.7911,79.9015,53.4509,46.412,45.637,57.7616,32.2686,48.6763,43.3634,51.5476,39.585,73.632,63.3506,49.5483,59.074,48.2461,29.3417,38.1967,53.2728,48.9735,49.6749,51.8728,52.5998,39.1702,47.2849,66.8828,47.1113,50.6372,46.5005,52.9674,55.4132,55.6587,55.2352,50.5696,52.7742,46.0656,43.2267,39.9332,43.0515,48.9781,52.7975,30.0301,42.6452,54.1491,33.4439,38.2815,75.2397,54.2908,45.4867,34.2074,43.429,56.1462,53.3562,52.4656,51.4138,55.1829,37.7005,52.5647,41.3609,53.8328,36.8743,40.9733,53.8142,39.4293,48.3626,49.1548,50.383,46.8824,47.4731,38.1432,46.513,55.3451,62.2922,53.8829,62.1297,41.1767,65.3364,65.1546,57.3597,45.7432,59.1676,48.3248,43.9928,65.5148,42.633,56.4058,67.8265,49.9792,48.1562,32.5183,47.5041,43.0721,43.6724,39.9614,39.2297,54.2676,50.6919,24.6736,55.6194,48.6988,65.2094,53.4007,54.8951,49.916,51.9515,54.9889,39.0412,53.8792,36.5665,65.3332,52.194
2/11/2015,47.55,68.5655,66.1196,42.1161,66.7499,46.7732,58.9374,40.5872,41.3149,56.701,58.3765,59.2942,45.0398,69.3672,50.7027,64.4942,50.9413,57.0879,57.4211,48.4465,47.2169,38.2152,44.1595,45.9746,67.823,60.336,41.2584,51.891,36.0317,45.5987,68.2366,50.8451,37.8323,58.9908,49.6998,48.4185,48.4263,34.5074,47.2615,73.3977,43.0288,61.5675,46.1348,46.7205,51.109,43.2438,49.101,48.7062,42.8838,52.5081,56.6627,47.8411,55.1658,49.7903,64.0885,26.261,52.5194,53.0923,47.2876,51.6021,56.5795,45.1265,53.3077,42.5097,56.6631,49.2923,39.3722,42.496,64.1598,54.5221,58.4741,48.3312,53.3029,71.3222,49.5543,44.5357,47.1553,65.2802,35.2499,51.613,49.3563,52.3472,41.2056,52.2767,46.2358,51.2659,48.8069,64.9092,55.4213,51.598,44.1107,45.2877,48.207,47.7155,49.41,42.0156,60.3164,46.7359,69.3288,69.3329,39.7401,55.3002,50.3016,44.0646,59.407,53.9335,46.666,44.8984,58.7958,33.0047,47.4756,42.2174,49.0212,37.2245,74.6489,58.6858,48.3934,60.4619,45.1926,29.079,33.2409,53.2728,48.9735,50.9355,53.9918,50.1111,48.0215,44.6043,70.4231,44.3756,53.3102,47.9944,58.2152,48.0094,59.3636,56.8665,50.3654,51.2242,44.7604,42.1105,36.8209,47.3179,49.7418,54.2164,21.8778,39.217,49.7519,35.7072,39.5584,73.8195,53.2296,46.1351,34.2074,41.3674,58.938,46.9697,53.0123,56.8673,55.7613,40.6425,52.0672,41.1975,53.148,35.7176,40.9733,54.4583,43.7079,45.318,49.2884,53.7802,49.6396,44.4252,40.0412,44.8288,57.0993,68.9542,55.2944,60.9828,41.2949,66.4372,65.5443,51.9652,44.5803,64.0695,46.2044,40.4423,62.0029,37.0904,57.0916,64.0017,45.831,47.1434,36.2662,47.3541,44.4611,42.3029,41.6754,54.3518,49.5057,41.4293,28.2284,50.0245,46.4789,67.3311,52.6845,53.8679,48.1055,50.341,54.6695,43.0806,50.362,35.0759,63.9706,52.9616
2/12/2015,51.47,68.2888,56.404,45.2076,68.1034,40.3293,59.3286,45.8124,47.6487,58.9331,59.213,50.9628,67.9617,70.8369,51.7539,67.0268,53.1865,58.1195,54.7383,57.7003,49.7639,40.5617,41.82,49.6025,72.5966,57.9366,42.5367,56.0493,35.4074,52.42,69.062,56.5083,40.3647,61.2319,50.2177,53.6466,51.8096,37.712,52.7034,73.8935,55.6067,61.5675,47.8006,48.9061,53.7307,47.0079,53.5075,51.5652,47.6313,50.1211,57.3736,44.9439,50.5702,42.3101,65.6481,26.261,53.76,52.657,49.8519,53.7871,61.1319,48.3025,56.5455,45.4358,63.5014,51.2973,38.9637,42.7698,70.1785,54.5221,66.5642,49.3305,55.8745,73.9928,56.4153,50.0852,45.8768,65.2802,45.9288,55.1465,43.8956,48.9728,48.905,57.1712,48.7403,53.0037,50.0219,69.1581,56.1624,52.2608,46.8902,54.2353,48.207,44.1593,53.5438,44.3449,62.6105,46.1908,70.9182,83.6846,39.1274,59.6599,53.0543,45.5854,63.2105,56.7608,50.9255,44.715,55.3308,34.1949,50.4033,42.0612,57.9651,41.7656,76.0688,62.5083,49.9634,64.1772,48.6899,27.8695,33.0311,53.2728,52.1027,48.328,59.1059,48.2083,46.891,46.8688,72.2845,53.7711,56.0343,48.5744,62.887,49.9595,58.0576,53.3408,50.039,54.9634,46.3077,43.9902,43.7087,51.4924,53.0449,55.997,25.4667,41.4352,52.2431,35.8095,41.3022,73.0447,53.0064,49.9795,42.4624,45.1091,58.5367,48.7096,54.148,47.0163,55.8635,47.2466,45.1622,42.4222,55.4996,35.0175,50.1868,56.0001,47.5262,47.2439,50.3076,57.9175,51.607,51.1766,44.693,48.1955,58.9023,65.6663,55.7115,61.2906,40.9405,71.0782,64.0025,56.4909,45.5737,67.4736,48.0144,48.9715,64.4005,33.6495,59.6012,65.5737,49.7782,48.1346,37.3897,49.0013,44.8955,45.0356,45.0859,64.4171,48.6125,43.5997,33.4207,52.8949,47.2557,71.7425,52.3067,55.0647,53.9514,53.8346,56.3968,39.8984,53.8719,41.1641,64.9545,53.0428
2/13/2015,48.04,66.5537,54.9029,57.88,67.1226,44.2963,60.7384,52.08,49.9746,64.1564,64.9977,57.4078,64.9405,67.8328,53.1239,69.2419,56.4092,62.1606,57.3778,51.7035,51.4461,40.2326,46.8258,49.3793,67.5595,60.3716,43.8524,53.3589,34.057,51.6201,70.4407,57.3193,48.3021,63.156,54.8865,51.7632,51.4462,36.2829,47.4325,73.0933,64.3366,60.3053,49.0726,49.0468,51.84,48.0077,51.6657,48.6452,53.0783,61.8361,55.4157,45.5155,53.2193,54.0658,66.433,31.5668,51.6264,51.907,51.7688,54.05,61.7233,45.59,58.6541,45.9175,64.1633,55.0267,37.7452,43.3508,72.0187,53.4204,69.8142,49.2166,55.0948,70.5322,56.6911,52.6369,46.6556,57.3072,41.2069,59.7219,45.9301,49.5039,50.1457,58.7729,48.5778,64.3975,55.3819,70.8561,54.5578,56.0962,50.7039,51.4549,50.3451,61.5425,50.2288,45.136,59.9826,45.9025,67.3675,85.24,35.9275,58.4464,57.9958,63.0364,63.612,57.7151,47.6697,45.4942,34.1979,40.3689,53.6059,41.5646,57.7116,41.7656,75.6127,58.0125,51.8562,66.6933,48.4047,39.3415,34.8035,53.2728,51.065,55.5109,58.5084,52.5479,48.5223,43.0762,73.6453,58.4251,59.6165,46.7047,58.7098,48.3084,53.677,55.2099,47.7081,54.9634,47.4272,49.9864,44.9375,55.0856,49.0657,60.4178,24.1847,42.4052,53.6974,38.6456,43.6371,72.5663,52.0661,53.5497,49.3115,42.2083,60.2841,47.6984,53.4523,49.8925,59.7686,50.4906,46.1869,56.0321,56.373,34.0509,52.6958,56.1144,50.4855,49.1718,53.9509,66.8673,53.5608,51.6864,49.5138,48.6455,64.3233,65.9461,57.0073,61.7777,41.4813,73.4445,60.1906,55.3095,44.2912,64.7532,52.7807,46.3955,62.6963,33.5207,57.3043,64.2346,54.5353,43.661,38.9353,47.5673,43.6694,47.7987,44.2581,65.2848,47.4276,43.3246,32.874,51.1377,50.3592,64.0933,50.9302,53.5393,59.7704,55.2312,57.0462,41.1307,52.2291,37.8087,67.4439,42.6555
2/17/2015,58.07,59.7422,55.8613,60.0736,68.5066,41.1079,57.6634,50.985,49.3839,57.3039,67.3709,54.2107,66.5977,65.8284,53.6304,67.6114,49.8923,59.536,60.8365,52.639,51.4461,43.0206,34.8053,52.3791,67.7659,59.4728,47.72,54.2682,40.3064,51.3788,72.7911,60.3193,46.4018,65.3877,51.0217,52.8332,51.4462,35.7895,49.3219,72.3897,63.9479,56.5594,46.2411,49.496,51.0341,50.5891,47.9724,54.2278,49.786,67.9508,52.5206,47.1137,60.2336,53.3924,72.145,33.8451,51.1612,58.4865,57.9801,55.5475,58.6903,46.3623,55.4462,49.7061,66.1469,60.4093,32.6675,35.6531,67.5311,47.8034,70.9073,50.5687,55.2229,75.257,55.5553,54.1514,46.2969,54.859,44.0954,59.2214,53.1029,52.4865,53.5848,57.7919,47.5536,58.7845,54.1836,71.6563,58.4488,61.351,46.0474,55.462,47.1026,55.7756,51.193,45.9633,65.9728,43.1019,68.564,87.686,32.0521,63.6049,58.882,66.5311,63.6731,57.3258,48.4583,50.7289,31.2773,38.6295,58.5555,40.8149,54.6234,38.5328,78.5246,61.427,51.1615,45.1647,45.6236,42.2069,35.035,53.9188,51.5842,58.9576,55.0774,53.603,46.2286,44.7673,74.6506,51.6578,61.7161,37.527,54.9787,48.4751,58.613,61.5185,42.8924,56.2597,48.3928,54.4501,54.4378,55.7909,39.4008,61.9612,24.0543,41.3002,55.6603,36.705,43.1747,74.0564,54.6644,53.5497,53.3023,43.0707,55.6534,52.6395,52.3655,46.1804,63.4317,46.5288,43.1478,51.4745,50.694,36.9811,57.2289,57.1922,50.652,51.5333,52.5801,67.1747,48.074,53.4653,55.7451,46.6805,64.802,66.2424,55.1256,58.3511,37.4218,69.7408,61.6658,56.1732,41.76,61.6919,51.6688,43.6483,60.009,32.3216,56.9666,64.8635,55.1077,47.2092,42.0182,47.3915,44.6462,49.9185,47.314,67.9317,46.7123,43.0322,33.7949,52.4973,51.6361,56.8036,51.3243,52.9281,60.6345,54.3459,55.3962,42.1526,53.5537,41.0222,71.4727,42.6555
2/18/2015,60.24,56.979,62.6629,62.0597,63.8259,78.4685,56.4327,47.5405,51.2457,61.419,69.1717,50.8557,67.8883,70.3153,55.0933,65.1338,50.8832,56.9466,64.3659,55.0358,49.5229,42.5625,37.1366,47.9103,68.0578,59.8749,54.7526,51.8724,40.4933,46.4679,72.6758,61.281,43.9206,66.2848,49.9397,48.5783,51.031,36.7528,46.3329,76.1479,64.3729,37.3857,48.9596,39.2966,51.0341,49.8487,52.998,49.8508,49.6507,68.2637,62.3943,48.0814,61.3354,49.4155,72.8418,32.3933,48.0814,55.0832,51.7968,57.8346,59.5261,51.547,53.7114,48.8474,59.7374,62.1679,33.7867,40.5461,69.0869,51.6557,74.5885,50.4372,59.5445,76.7028,55.3562,54.6717,51.1504,53.0603,48.3866,61.9671,56.3533,52.3675,52.8914,56.0533,45.8197,60.4103,56.2237,71.7399,59.6707,56.0928,49.9312,50.2812,50.1971,57.341,55.488,45.9633,66.2667,51.8325,50.4645,89.1636,37.1035,70.1676,61.5363,63.2297,64.7549,59.6696,48.3276,52.7173,31.1409,37.2793,55.2604,42.1123,57.6724,40.853,76.1919,60.7618,54.4476,40.9457,47.9555,51.6068,34.3778,63.6587,54.2007,59.3995,48.1669,54.2393,50.5887,53.4702,78.0344,48.3316,60.1446,39.8983,56.6235,52.7426,62.577,64.8186,40.9056,54.3349,46.729,51.6284,56.078,52.8136,40.2359,59.3049,29.6382,39.4547,54.0162,35.9279,41.9772,74.1625,53.3664,51.4214,56.0944,45.5699,55.2379,53.9773,52.3655,57.114,57.3924,52.9751,45.3603,53.6726,47.761,44.816,57.9801,60.7663,51.872,49.1678,54.8061,62.2023,50.6657,57.0702,64.337,47.6919,58.6781,60.8284,53.093,59.8278,36.4612,67.2506,65.7647,54.3941,42.3514,61.6919,50.1951,47.342,55.5778,34.7245,58.7973,69.7568,55.5333,48.3142,51.2879,38.5065,45.8264,47.9204,23.0954,73.0173,45.0403,42.1569,33.2705,50.9699,47.6741,60.9403,52.7547,59.7772,64.2707,54.9019,58.5727,48.6342,55.2932,39.4372,68.8906,46.6339
2/19/2015,63.97,61.3539,70.0345,59.9936,59.9745,66.8538,56.6816,50.7855,49.6081,64.1885,65.063,50.5494,63.8724,64.9945,55.202,62.033,50.3471,56.9466,56.6097,51.1567,53.7154,43.9552,33.9656,48.161,65.3494,61.5195,59.6661,53.6744,42.7142,43.3843,73.3129,64.5824,44.7165,66.5259,68.0563,48.9806,52.9724,36.3239,49.2059,76.2395,64.618,35.0231,48.7384,40.4252,49.6034,51.2323,53.3859,47.1203,44.6203,59.9993,53.058,51.0254,62.6136,45.5207,67.8786,28.2216,46.4393,56.9177,51.959,64.3428,67.7065,44.4139,53.8942,53.333,58.3836,64.0443,31.8715,44.4278,66.7892,49.5816,76.4406,49.4677,55.2864,77.6227,54.3085,54.6717,47.6706,56.6669,49.3384,58.2701,56.1821,54.5846,53.9607,56.7068,46.4505,59.6859,53.9251,72.7354,55.648,54.9968,48.7964,46.3499,49.401,55.405,55.7149,45.8487,56.8751,54.3769,36.2057,89.803,35.3835,70.0173,59.9604,61.2653,64.8873,62.0542,47.0962,50.4648,34.2295,35.4053,48.5823,42.7431,60.2304,35.1394,69.7233,61.2141,54.612,43.3629,48.0697,54.0956,41.6818,68.0966,49.0611,61.7637,46.9998,57.645,52.503,43.9514,75.6187,52.0706,61.0598,43.6664,60.867,53.8509,62.8053,65.4299,44.4673,56.3454,46.2533,56.4477,52.6433,52.1148,35.5798,62.6462,28.1177,41.6991,52.5309,39.1645,37.0034,75.1735,51.7775,50.6981,51.6593,45.3555,55.2379,57.8262,53.1028,53.1288,61.0253,51.9586,44.89,54.1883,51.7679,47.0862,64.5868,59.5571,55.4319,51.1016,57.8184,59.6103,48.3278,56.546,65.4174,45.82,59.7495,56.8763,49.8416,62.678,33.1305,68.2674,64.9339,55.8983,49.526,59.6478,51.6793,54.1146,56.666,34.6322,59.5907,66.3932,51.8705,47.611,52.1702,45.8571,44.0214,53.0981,26.2679,71.5652,47.2027,44.4097,38.5929,52.0956,50.1458,62.2602,55.567,64.1809,72.2898,55.0199,53.2159,49.7569,53.9768,45.5381,67.338,51.0561
2/20/2015,59.5,60.5581,61.0955,61.6731,55.4689,62.4169,55.6543,59.2943,53.7466,65.6558,64.3368,44.2372,64.1411,60.5115,51.9512,60.4031,51.2687,54.7757,54.5451,52.3987,53.7154,46.0156,33.0169,45.788,65.5232,58.0598,64.8828,54.49,40.8237,43.0659,73.9209,65.8775,44.7165,63.3544,58.4281,47.0008,49.3154,40.0885,48.9887,76.2395,59.2759,31.8367,46.4772,50.1257,48.505,47.1827,54.5309,47.1203,40.6988,61.6043,57.9823,48.1966,63.6946,48.9087,68.4871,31.2033,46.4393,52.7178,52.4759,63.0331,61.32,47.3215,54.5703,52.1417,60.4738,63.3395,34.6716,42.3731,58.4198,48.9466,73.0026,45.0694,62.4935,77.4195,58.8392,54.6717,46.1673,55.1459,45.8763,52.4887,57.2313,59.7319,53.9607,56.6625,43.2004,57.2817,48.578,70.1884,58.5431,50.1129,51.328,47.7814,46.3764,55.0411,52.679,48.7377,56.0319,53.6981,39.4397,87.6097,34.3741,68.9052,58.707,62.2134,64.7563,60.6903,46.1121,48.8099,35.7806,34.8601,47.7142,44.6006,56.6365,36.6307,68.8549,57.6367,51.0403,46.7182,47.1778,54.8647,37.3493,69.5526,49.0611,60.1144,46.2422,52.7684,49.5729,43.9514,69.1627,52.0706,63.6097,37.3602,58.626,56.0698,57.1699,67.5867,43.9391,51.023,49.1521,56.9299,51.6073,51.1771,32.3769,58.7895,28.9587,39.8434,51.3895,38.8625,35.6878,74.5789,51.5023,48.4943,51.6593,52.5665,58.8042,60.7704,47.5543,48.5669,59.3893,58.7072,46.0938,57.8905,47.4559,45.4879,66.643,56.6108,54.6034,49.1872,56.6757,62.9685,49.1698,59.916,65.5901,46.3865,58.5004,56.9766,47.1383,47.8311,35.0474,72.305,72.4344,59.1925,44.8972,56.4264,50.8632,53.1543,57.5982,31.3939,61.9574,71.6911,49.7828,42.4307,44.6261,42.041,44.3049,55.5888,26.8803,72.616,46.0175,42.5757,35.8821,48.4982,39.0965,61.7417,55.3137,65.647,62.8025,51.13,56.9511,47.7344,59.5596,45.7064,64.5946,49.1986
2/23/2015,67.24,64.6708,63.142,64.7182,52.0969,60.9645,55.9409,54.8086,51.6387,61.2782,66.1025,36.8117,64.4261,61.9256,58.4319,58.741,54.1984,48.2878,54.3419,51.1259,48.0575,46.9008,31.9407,48.7778,69.6258,59.9465,64.1226,55.9515,40.0316,44.9512,68.9741,68.7733,44.7165,59.6444,60.6186,46.5951,47.0876,37.6889,49.7061,69.8574,57.6586,29.4691,46.4772,50.3816,47.9335,46.4228,50.8883,44.3057,40.5858,65.4759,62.7203,44.0468,66.6726,48.3902,64.0447,37.3675,45.884,53.4878,53.4645,57.1294,55.9553,52.5353,51.5466,53.0083,57.8272,65.3904,38.8542,39.5191,49.9875,49.4118,73.5017,42.5974,65.262,78.8617,58.6074,57.6715,42.7216,59.0225,48.6343,46.6709,41.5779,61.2169,53.3984,59.7577,41.1341,58.1202,51.5528,66.3231,55.6755,50.2211,48.6849,47.3924,45.3095,51.9198,51.3866,43.2897,56.5277,59.1853,45.9533,89.4824,35.3669,71.5473,52.4578,62.8661,67.8349,52.4184,43.7226,48.0225,36.4264,32.6135,44.9216,49.6171,57.2701,41.2832,70.1558,56.2213,51.2311,44.8579,48.715,51.1713,36.5315,64.7769,49.3704,55.5502,44.7741,50.4499,46.7625,39.4582,64.306,46.4407,66.5258,36.355,57.7877,56.7102,69.4504,70.5543,43.827,47.7137,48.6091,54.9638,55.5957,52.2061,32.5468,52.7116,28.2469,39.8434,49.5537,37.9948,36.2511,75.2417,47.6811,57.1806,51.6593,54.6092,56.3853,51.4812,46.4347,53.1845,57.4541,57.0216,47.9313,55.4765,42.3606,49.277,64.5978,61.1191,50.3488,47.0876,51.1847,55.6711,49.1698,57.7868,61.6135,43.2228,50.3105,58.334,47.4453,46.3751,32.6142,72.9842,73.9353,63.4288,42.3402,56.0191,52.0494,57.2401,58.2748,35.7659,50.8992,72.6479,45.589,47.9897,38.4139,47.8987,43.985,54.9602,29.4591,73.2353,41.5916,42.2788,38.1261,44.4574,30.7722,65.9192,52.9735,54.4668,34.2458,54.8244,57.543,46.6011,53.1164,46.7692,64.9243,52.4979
2/24/2015,66.78,64.6708,63.5449,61.4627,53.0573,60.414,61.7924,57.9756,56.8075,63.0719,66.241,38.8224,59.4053,55.5042,62.243,59.9285,50.9028,44.3585,56.7707,41.9156,48.5876,49.1457,34.2486,49.8606,66.8831,57.4293,64.8977,56.5949,37.7378,40.708,70.8015,72.0924,44.7165,50.3674,59.8799,49.8575,49.8745,35.4065,45.3555,72.4057,56.3625,30.9527,44.3304,54.0623,52.1809,50.2218,53.9153,47.6718,34.6767,67.6058,60.2802,41.9793,64.7656,46.5308,65.868,34.0791,45.7768,54.5247,55.11,58.7677,60.9486,46.2194,54.2751,55.8179,59.0552,66.3631,48.4683,34.9708,58.926,49.1705,74.4466,49.3314,58.9479,78.1069,59.8012,47.5128,42.0107,60.7477,44.9777,51.992,40.3303,64.7994,54.0431,60.0432,42.6121,54.2946,54.6254,68.7236,55.1643,56.6944,47.9184,50.1259,48.055,53.4256,60.7251,44.3099,60.3766,65.3098,48.0615,90.3235,38.7593,71.1192,56.5378,58.1771,62.7379,59.0329,49.3731,46.1121,41.7854,30.9432,48.9086,52.5402,60.1285,41.0802,77.6553,59.4393,51.2311,46.8451,55.3602,53.2879,34.6262,70.2724,46.9159,56.4406,42.5762,48.2088,46.1002,40.2573,62.0614,45.6234,67.7196,37.0391,60.2753,62.5845,71.2702,79.748,41.7614,52.9697,46.5598,58.001,56.6759,50.2666,43.8916,56.7999,24.283,38.1555,50.9443,36.7108,36.2511,72.7353,46.3582,58.3445,51.6593,45.6877,55.8901,55.171,49.0199,51.0261,57.5605,61.6279,45.6948,58.2064,46.1592,46.5347,64.9166,61.3528,50.7425,48.7698,54.71,56.1719,49.1698,56.0701,62.4312,48.1984,46.8536,60.3051,56.6605,45.2622,31.478,66.3272,87.939,64.7427,47.6876,56.0191,55.181,56.8839,41.258,42.18,50.2758,73.156,44.1635,53.8231,37.992,49.5693,41.8691,60.5124,28.6263,65.6845,44.6017,45.3565,38.0851,44.0977,35.2034,61.7292,53.2103,62.0059,33.4138,57.3394,53.948,43.0768,52.5047,43.1321,57.6908,54.769
