major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
AAPL US Equity,2008-04-02,10.37,12.94,16.72,21.07,703.0,696.0,662.0,14822.58,14677.66,13965.06
AAPL US Equity,2008-04-03,10.37,12.94,16.72,21.66,703.0,696.0,662.0,15237.35,15088.3,14355.64
AAPL US Equity,2008-04-04,10.37,12.94,16.72,21.87,703.0,696.0,662.0,15384.98,15234.46,14494.66
AAPL US Equity,2008-04-07,10.37,12.94,16.72,22.27,703.0,696.0,662.0,15666.18,15512.86,14759.46
AAPL US Equity,2008-04-08,10.37,12.94,16.72,21.83,703.0,696.0,662.0,15356.86,15206.62,14468.18
AAPL US Equity,2008-04-09,10.37,12.94,16.72,21.63,703.0,696.0,662.0,15216.26,15067.42,14335.78
AAPL US Equity,2008-04-10,10.37,12.94,16.72,22.08,703.0,696.0,662.0,15532.61,15380.62,14633.68
AAPL US Equity,2008-04-11,10.37,12.94,16.72,21.02,703.0,696.0,662.0,14787.43,14642.86,13931.96
AAPL US Equity,2008-04-14,10.37,2968.34,2824.35,21.11,703.0,556.0,529.0,14850.7,14705.5,13991.54
AAPL US Equity,2008-04-15,10.37,2968.34,2824.35,21.2,703.0,556.0,529.0,14913.97,14755.54,14039.15
AAPL US Equity,2008-04-16,10.37,2968.34,2824.35,21.96,703.0,556.0,529.0,15448.25,15178.1,14441.19
AAPL US Equity,2008-04-17,10.37,2968.34,2824.35,22.07,703.0,556.0,529.0,15525.58,15239.26,14499.38
AAPL US Equity,2008-04-18,10.37,2968.34,2824.35,23.01,703.0,556.0,529.0,16186.4,15761.9,14996.64
AAPL US Equity,2008-04-21,10.37,2968.34,2824.35,24.02,703.0,556.0,529.0,16896.43,16323.46,15530.93
AAPL US Equity,2008-04-22,10.37,2968.34,2824.35,22.89,703.0,556.0,529.0,16102.04,15695.18,14933.16
AAPL US Equity,2008-04-23,10.37,2968.34,2824.35,23.27,703.0,556.0,529.0,16369.18,15906.46,15134.18
AAPL US Equity,2008-04-24,10.37,2968.34,2824.35,24.13,703.0,556.0,529.0,16973.76,16384.62,15589.12
AAPL US Equity,2008-04-25,10.37,2968.34,2824.35,24.25,703.0,556.0,529.0,17058.12,16451.34,15652.6
AAPL US Equity,2008-04-28,10.37,2968.34,2824.35,24.61,703.0,556.0,529.0,17311.2,16651.5,15843.04
AAPL US Equity,2008-04-29,10.37,2968.34,2824.35,25.01,703.0,556.0,529.0,17592.4,16873.9,16054.64
AAPL US Equity,2008-04-30,10.37,2968.34,2824.35,24.85,703.0,556.0,529.0,17479.92,16784.94,15970.0
AAPL US Equity,2008-05-01,10.37,11.69,21.96,25.71,703.0,671.0,638.0,18084.5,17263.1,16424.94
AAPL US Equity,2008-05-02,10.37,11.69,21.96,25.85,703.0,671.0,638.0,18182.92,17357.04,16514.26
AAPL US Equity,2008-05-05,10.37,11.69,21.96,26.39,703.0,671.0,638.0,18562.54,17719.38,16858.78
AAPL US Equity,2008-05-06,10.37,11.69,21.96,26.67,703.0,671.0,638.0,18759.38,17907.26,17037.42
AAPL US Equity,2008-05-07,10.37,11.69,21.96,26.08,703.0,671.0,638.0,18344.61,17511.37,16661.0
AAPL US Equity,2008-05-08,10.37,11.69,21.96,26.44,703.0,671.0,638.0,18597.69,17752.93,16890.68
AAPL US Equity,2008-05-09,10.37,11.69,21.96,26.21,703.0,671.0,638.0,18436.0,17598.6,16743.94
AAPL US Equity,2008-05-12,10.37,11.69,21.96,26.88,703.0,671.0,638.0,18907.01,18048.17,17171.4
AAPL US Equity,2008-05-13,10.37,11.69,21.96,27.14,703.0,671.0,638.0,19089.79,18222.63,17337.28
AAPL US Equity,2008-05-14,10.37,11.69,21.96,26.61,703.0,671.0,638.0,18717.2,17867.0,16999.14
AAPL US Equity,2008-05-15,10.37,11.69,21.96,27.1,703.0,671.0,638.0,19061.67,18195.79,17311.76
AAPL US Equity,2008-05-16,10.37,11.69,21.96,26.8,703.0,671.0,638.0,18850.77,17994.49,17120.36
AAPL US Equity,2008-05-19,10.37,11.69,21.96,26.23,703.0,671.0,638.0,18450.06,17612.02,16756.7
AAPL US Equity,2008-05-20,10.37,11.69,21.96,26.56,703.0,671.0,638.0,18682.05,17833.45,16967.24
AAPL US Equity,2008-05-21,10.37,11.69,21.96,25.46,703.0,671.0,638.0,17908.75,17095.35,16265.44
AAPL US Equity,2008-05-22,10.37,3425.84,3259.08,25.29,703.0,536.0,510.0,17789.24,16981.28,16156.98
AAPL US Equity,2008-05-23,10.37,3425.84,3259.08,25.88,703.0,536.0,510.0,18204.01,17297.52,16457.88
AAPL US Equity,2008-05-27,10.37,3425.84,3259.08,26.63,703.0,536.0,510.0,18731.26,17699.52,16840.38
AAPL US Equity,2008-05-28,10.37,3425.84,3259.08,26.72,703.0,536.0,510.0,18794.53,17747.76,16886.28
AAPL US Equity,2008-05-29,10.37,3425.84,3259.08,26.67,703.0,536.0,510.0,18759.38,17720.96,16860.78
AAPL US Equity,2008-05-30,10.37,3425.84,3259.08,26.96,703.0,536.0,510.0,18963.25,17876.4,17008.68
AAPL US Equity,2008-06-02,10.37,22.32,15.1,26.59,703.0,664.0,632.0,18703.14,17678.08,16819.98
AAPL US Equity,2008-06-03,10.37,22.32,15.1,26.48,703.0,664.0,632.0,18625.81,17605.04,16750.46
AAPL US Equity,2008-06-04,10.37,22.32,15.1,26.46,703.0,664.0,632.0,18611.75,17591.76,16737.82
AAPL US Equity,2008-06-05,10.37,22.32,15.1,27.06,703.0,664.0,632.0,19033.55,17990.16,17117.02
AAPL US Equity,2008-06-06,10.37,22.32,15.1,26.52,703.0,664.0,632.0,18653.93,17631.6,16775.74
AAPL US Equity,2008-06-09,10.37,22.32,15.1,25.94,703.0,664.0,632.0,18246.19,17246.48,16409.18
AAPL US Equity,2008-06-10,10.37,22.32,15.1,26.52,703.0,664.0,632.0,18653.93,17631.6,16775.74
AAPL US Equity,2008-06-11,10.37,22.32,15.1,25.83,703.0,664.0,632.0,18168.86,17173.44,16339.66
AAPL US Equity,2008-06-12,10.37,22.32,15.1,24.75,703.0,664.0,632.0,17409.62,16456.32,15657.1
AAPL US Equity,2008-06-13,10.37,3296.78,3141.84,24.62,703.0,531.0,505.0,17318.23,16370.0,15574.94
AAPL US Equity,2008-06-16,10.37,3296.78,3141.84,25.26,703.0,531.0,505.0,17768.15,16709.84,15898.14
AAPL US Equity,2008-06-17,10.37,3296.78,3141.84,25.92,703.0,531.0,505.0,18232.13,17060.3,16231.44
AAPL US Equity,2008-06-18,10.37,3296.78,3141.84,25.54,703.0,531.0,505.0,17964.99,16858.52,16039.54
AAPL US Equity,2008-06-19,10.37,3296.78,3141.84,25.84,703.0,531.0,505.0,18175.89,17017.82,16191.04
AAPL US Equity,2008-06-20,10.37,3296.78,3141.84,25.04,703.0,531.0,505.0,17613.49,16593.02,15787.04
AAPL US Equity,2008-06-23,10.37,3296.78,3141.84,24.74,703.0,531.0,505.0,17402.59,16433.72,15635.54
AAPL US Equity,2008-06-24,10.37,3296.78,3141.84,24.75,703.0,531.0,505.0,17409.62,16439.03,15640.59
AAPL US Equity,2008-06-25,10.37,3296.78,3141.84,25.34,703.0,531.0,505.0,17824.39,16752.32,15938.54
AAPL US Equity,2008-06-26,10.37,3296.78,3141.84,24.04,703.0,531.0,505.0,16910.49,16062.02,15282.04
AAPL US Equity,2008-06-27,10.37,3296.78,5596.14,24.3,703.0,531.0,404.0,17093.27,16200.08,15413.34
AAPL US Equity,2008-06-30,10.37,3296.78,5596.14,23.92,703.0,531.0,404.0,16826.13,15998.3,15259.82
AAPL US Equity,2008-07-01,10.37,3.38,7.34,24.95,703.0,663.0,628.0,17550.22,16545.23,15675.94
AAPL US Equity,2008-07-02,10.37,3.38,7.34,24.03,703.0,663.0,628.0,16903.46,15935.27,15098.18
AAPL US Equity,2008-07-03,10.37,3.38,7.34,24.3,703.0,663.0,628.0,17093.27,16114.28,15267.74
AAPL US Equity,2008-07-07,10.37,3.38,7.34,25.02,703.0,663.0,628.0,17599.43,16591.64,15719.9
AAPL US Equity,2008-07-08,10.37,3.38,7.34,25.65,703.0,663.0,628.0,18042.32,17009.33,16115.54
AMZN US Equity,2007-05-01,26.03,26.03,26.03,61.19,163.0,163.0,163.0,10000.0,10000.0,10000.0
AMZN US Equity,2007-05-02,26.03,26.03,26.03,61.18,163.0,163.0,163.0,9998.37,9998.37,9998.37
AMZN US Equity,2007-05-03,26.03,26.03,26.03,62.19,163.0,163.0,163.0,10163.0,10163.0,10163.0
AMZN US Equity,2007-05-04,26.03,26.03,26.03,63.23,163.0,163.0,163.0,10332.52,10332.52,10332.52
AMZN US Equity,2007-05-07,26.03,26.03,26.03,60.82,163.0,163.0,163.0,9939.69,9939.69,9939.69
AMZN US Equity,2007-05-08,26.03,26.03,26.03,61.83,163.0,163.0,163.0,10104.32,10104.32,10104.32
AMZN US Equity,2007-05-09,26.03,26.03,26.03,62.85,163.0,163.0,163.0,10270.58,10270.58,10270.58
AMZN US Equity,2007-05-10,26.03,26.03,26.03,60.92,163.0,163.0,163.0,9955.99,9955.99,9955.99
AMZN US Equity,2007-05-11,26.03,26.03,26.03,61.56,163.0,163.0,163.0,10060.31,10060.31,10060.31
AMZN US Equity,2007-05-14,26.03,26.03,26.03,61.7,163.0,163.0,163.0,10083.13,10083.13,10083.13
AMZN US Equity,2007-05-15,26.03,26.03,26.03,60.58,163.0,163.0,163.0,9900.57,9900.57,9900.57
AMZN US Equity,2007-05-16,26.03,26.03,26.03,63.22,163.0,163.0,163.0,10330.89,10330.89,10330.89
AMZN US Equity,2007-05-17,26.03,26.03,26.03,62.17,163.0,163.0,163.0,10159.74,10159.74,10159.74
AMZN US Equity,2007-05-18,26.03,26.03,26.03,63.3,163.0,163.0,163.0,10343.93,10343.93,10343.93
AMZN US Equity,2007-05-21,26.03,26.03,26.03,68.3,163.0,163.0,163.0,11158.93,11158.93,11158.93
AMZN US Equity,2007-05-22,26.03,26.03,26.03,68.88,163.0,163.0,163.0,11253.47,11253.47,11253.47
AMZN US Equity,2007-05-23,26.03,26.03,26.03,69.0,163.0,163.0,163.0,11273.03,11273.03,11273.03
AMZN US Equity,2007-05-24,26.03,26.03,26.03,69.35,163.0,163.0,163.0,11330.08,11330.08,11330.08
AMZN US Equity,2007-05-25,26.03,26.03,26.03,68.55,163.0,163.0,163.0,11199.68,11199.68,11199.68
AMZN US Equity,2007-05-29,26.03,26.03,26.03,69.63,163.0,163.0,163.0,11375.72,11375.72,11375.72
AMZN US Equity,2007-05-30,26.03,26.03,26.03,69.86,163.0,163.0,163.0,11413.21,11413.21,11413.21
AMZN US Equity,2007-05-31,26.03,26.03,26.03,69.14,163.0,163.0,163.0,11295.85,11295.85,11295.85
AMZN US Equity,2007-06-01,26.03,26.03,26.03,68.58,163.0,163.0,163.0,11204.57,11204.57,11204.57
AMZN US Equity,2007-06-04,26.03,26.03,26.03,70.42,163.0,163.0,163.0,11504.49,11504.49,11504.49
AMZN US Equity,2007-06-05,26.03,26.03,26.03,73.65,163.0,163.0,163.0,12030.98,12030.98,12030.98
AMZN US Equity,2007-06-06,26.03,26.03,26.03,72.29,163.0,163.0,163.0,11809.3,11809.3,11809.3
AMZN US Equity,2007-06-07,26.03,26.03,26.03,72.04,163.0,163.0,163.0,11768.55,11768.55,11768.55
AMZN US Equity,2007-06-08,26.03,26.03,26.03,73.24,163.0,163.0,163.0,11964.15,11964.15,11964.15
AMZN US Equity,2007-06-11,26.03,26.03,26.03,71.17,163.0,163.0,163.0,11626.74,11626.74,11626.74
AMZN US Equity,2007-06-12,26.03,26.03,26.03,70.07,163.0,163.0,163.0,11447.44,11447.44,11447.44
AMZN US Equity,2007-06-13,26.03,26.03,26.03,70.89,163.0,163.0,163.0,11581.1,11581.1,11581.1
AMZN US Equity,2007-06-14,26.03,26.03,26.03,71.94,163.0,163.0,163.0,11752.25,11752.25,11752.25
AMZN US Equity,2007-06-15,26.03,26.03,26.03,72.4,163.0,163.0,163.0,11827.23,11827.23,11827.23
AMZN US Equity,2007-06-18,26.03,26.03,26.03,71.83,163.0,163.0,163.0,11734.32,11734.32,11734.32
AMZN US Equity,2007-06-19,26.03,26.03,26.03,69.81,163.0,163.0,163.0,11405.06,11405.06,11405.06
AMZN US Equity,2007-06-20,26.03,2306.33,2306.33,69.1,163.0,130.0,130.0,11289.33,11289.33,11289.33
AMZN US Equity,2007-06-21,26.03,2306.33,2306.33,69.67,163.0,130.0,130.0,11382.24,11363.43,11363.43
AMZN US Equity,2007-06-22,26.03,2306.33,2306.33,68.86,163.0,130.0,130.0,11250.21,11258.13,11258.13
AMZN US Equity,2007-06-25,26.03,2306.33,2306.33,68.66,163.0,130.0,130.0,11217.61,11232.13,11232.13
AMZN US Equity,2007-06-26,26.03,2306.33,2306.33,67.48,163.0,130.0,130.0,11025.27,11078.73,11078.73
AMZN US Equity,2007-06-27,26.03,2306.33,2306.33,68.14,163.0,130.0,130.0,11132.85,11164.53,11164.53
AMZN US Equity,2007-06-28,26.03,2306.33,2306.33,68.89,163.0,130.0,130.0,11255.1,11262.03,11262.03
AMZN US Equity,2007-06-29,26.03,2306.33,2306.33,68.41,163.0,130.0,130.0,11176.86,11199.63,11199.63
AMZN US Equity,2007-07-02,26.03,9.2,9.2,69.61,163.0,163.0,163.0,11372.46,11355.63,11355.63
AMZN US Equity,2007-07-03,26.03,9.2,9.2,69.45,163.0,163.0,163.0,11346.38,11329.55,11329.55
AMZN US Equity,2007-07-05,26.03,9.2,9.2,68.73,163.0,163.0,163.0,11229.02,11212.19,11212.19
AMZN US Equity,2007-07-06,26.03,9.2,9.2,68.97,163.0,163.0,163.0,11268.14,11251.31,11251.31
AMZN US Equity,2007-07-09,26.03,9.2,9.2,72.07,163.0,163.0,163.0,11773.44,11756.61,11756.61
AMZN US Equity,2007-07-10,26.03,9.2,9.2,70.28,163.0,163.0,163.0,11481.67,11464.84,11464.84
AMZN US Equity,2007-07-11,26.03,9.2,9.2,70.73,163.0,163.0,163.0,11555.02,11538.19,11538.19
AMZN US Equity,2007-07-12,26.03,9.2,9.2,72.79,163.0,163.0,163.0,11890.8,11873.97,11873.97
AMZN US Equity,2007-07-13,26.03,9.2,9.2,75.1,163.0,163.0,163.0,12267.33,12250.5,12250.5
AMZN US Equity,2007-07-16,26.03,9.2,9.2,73.69,163.0,163.0,163.0,12037.5,12020.67,12020.67
AMZN US Equity,2007-07-17,26.03,9.2,9.2,73.79,163.0,163.0,163.0,12053.8,12036.97,12036.97
AMZN US Equity,2007-07-18,26.03,9.2,9.2,73.32,163.0,163.0,163.0,11977.19,11960.36,11960.36
AMZN US Equity,2007-07-19,26.03,9.2,9.2,73.35,163.0,163.0,163.0,11982.08,11965.25,11965.25
AMZN US Equity,2007-07-20,26.03,9.2,9.2,71.63,163.0,163.0,163.0,11701.72,11684.89,11684.89
AMZN US Equity,2007-07-23,26.03,9.2,9.2,71.74,163.0,163.0,163.0,11719.65,11702.82,11702.82
AMZN US Equity,2007-07-24,26.03,9.2,9.2,69.25,163.0,163.0,163.0,11313.78,11296.95,11296.95
AMZN US Equity,2007-07-25,26.03,2853.14,2853.14,86.18,163.0,130.0,130.0,14073.37,14056.54,14056.54
AMZN US Equity,2007-07-26,26.03,2853.14,2853.14,84.01,163.0,130.0,130.0,13719.66,13774.44,13774.44
AMZN US Equity,2007-07-27,26.03,2853.14,2853.14,84.04,163.0,130.0,130.0,13724.55,13778.34,13778.34
AMZN US Equity,2007-07-30,26.03,2853.14,2853.14,82.7,163.0,130.0,130.0,13506.13,13604.14,13604.14
AMZN US Equity,2007-07-31,26.03,2853.14,2853.14,78.54,163.0,130.0,130.0,12828.05,13063.34,13063.34
AMZN US Equity,2007-08-01,26.03,69.98,69.98,77.31,163.0,166.0,166.0,12627.56,12903.44,12903.44
AMZN US Equity,2007-08-02,26.03,69.98,69.98,79.71,163.0,166.0,166.0,13018.76,13301.84,13301.84
AMZN US Equity,2007-08-03,26.03,69.98,69.98,76.8,163.0,166.0,166.0,12544.43,12818.78,12818.78
AMZN US Equity,2007-08-06,26.03,69.98,69.98,79.0,163.0,166.0,166.0,12903.03,13183.98,13183.98
AMZN US Equity,2007-08-07,26.03,69.98,69.98,79.14,163.0,166.0,166.0,12925.85,13207.22,13207.22
AMZN US Equity,2007-08-08,26.03,69.98,69.98,77.78,163.0,166.0,166.0,12704.17,12981.46,12981.46
AMZN US Equity,2007-08-09,26.03,69.98,69.98,74.11,163.0,166.0,166.0,12105.96,12372.24,12372.24
AMZN US Equity,2007-08-10,26.03,2612.5,2612.5,74.78,163.0,132.0,132.0,12215.17,12483.46,12483.46
AMZN US Equity,2007-08-13,26.03,2612.5,2612.5,74.87,163.0,132.0,132.0,12229.84,12495.34,12495.34
AMZN US Equity,2007-08-14,26.03,2612.5,2612.5,73.45,163.0,132.0,132.0,11998.38,12307.9,12307.9
AMZN US Equity,2007-08-15,26.03,2612.5,2612.5,72.38,163.0,132.0,132.0,11823.97,12166.66,12166.66
AMZN US Equity,2007-08-16,26.03,2612.5,2612.5,72.79,163.0,132.0,132.0,11890.8,12220.78,12220.78
AMZN US Equity,2007-08-17,26.03,2612.5,2612.5,75.02,163.0,132.0,132.0,12254.29,12515.14,12515.14
AMZN US Equity,2007-08-20,26.03,2612.5,2612.5,74.7,163.0,132.0,132.0,12202.13,12472.9,12472.9
AMZN US Equity,2007-08-21,26.03,2612.5,2612.5,77.49,163.0,132.0,132.0,12656.9,12841.18,12841.18
AMZN US Equity,2007-08-22,26.03,2612.5,2612.5,78.5,163.0,132.0,132.0,12821.53,12974.5,12974.5
AMZN US Equity,2007-08-23,26.03,2612.5,2612.5,77.3,163.0,132.0,132.0,12625.93,12816.1,12816.1
AMZN US Equity,2007-08-24,26.03,2612.5,2612.5,79.25,163.0,132.0,132.0,12943.78,13073.5,13073.5
AMZN US Equity,2007-08-27,26.03,2612.5,2612.5,78.65,163.0,132.0,132.0,12845.98,12994.3,12994.3
AMZN US Equity,2007-08-28,26.03,2612.5,2612.5,76.22,163.0,132.0,132.0,12449.89,12673.54,12673.54
AMZN US Equity,2007-08-29,26.03,2612.5,2612.5,79.05,163.0,132.0,132.0,12911.18,13047.1,13047.1
AMZN US Equity,2007-08-30,26.03,2612.5,2612.5,78.68,163.0,132.0,132.0,12850.87,12998.26,12998.26
AMZN US Equity,2007-08-31,26.03,2612.5,2612.5,79.91,163.0,132.0,132.0,13051.36,13160.62,13160.62
AMZN US Equity,2007-09-04,26.03,48.8,48.8,82.7,163.0,163.0,163.0,13506.13,13528.9,13528.9
AMZN US Equity,2007-09-05,26.03,48.8,48.8,83.75,163.0,163.0,163.0,13677.28,13700.05,13700.05
AMZN US Equity,2007-09-06,26.03,48.8,48.8,86.21,163.0,163.0,163.0,14078.26,14101.03,14101.03
AMZN US Equity,2007-09-07,26.03,48.8,48.8,84.52,163.0,163.0,163.0,13802.79,13825.56,13825.56
AMZN US Equity,2007-09-10,26.03,48.8,48.8,83.34,163.0,163.0,163.0,13610.45,13633.22,13633.22
AMZN US Equity,2007-09-11,26.03,48.8,48.8,86.28,163.0,163.0,163.0,14089.67,14112.44,14112.44
AMZN US Equity,2007-09-12,26.03,48.8,48.8,87.3,163.0,163.0,163.0,14255.93,14278.7,14278.7
AMZN US Equity,2007-09-13,26.03,48.8,48.8,87.26,163.0,163.0,163.0,14249.41,14272.18,14272.18
AMZN US Equity,2007-09-14,26.03,48.8,48.8,87.77,163.0,163.0,163.0,14332.54,14355.31,14355.31
AMZN US Equity,2007-09-17,26.03,48.8,48.8,86.91,163.0,163.0,163.0,14192.36,14215.13,14215.13
AMZN US Equity,2007-09-18,26.03,48.8,48.8,88.75,163.0,163.0,163.0,14492.28,14515.05,14515.05
AMZN US Equity,2007-09-19,26.03,48.8,48.8,89.0,163.0,163.0,163.0,14533.03,14555.8,14555.8
AMZN US Equity,2007-09-20,26.03,48.8,48.8,89.65,163.0,163.0,163.0,14638.98,14661.75,14661.75
AMZN US Equity,2007-09-21,26.03,48.8,48.8,91.3,163.0,163.0,163.0,14907.93,14930.7,14930.7
AMZN US Equity,2007-09-24,26.03,48.8,48.8,92.59,163.0,163.0,163.0,15118.2,15140.97,15140.97
AMZN US Equity,2007-09-25,26.03,48.8,48.8,93.48,163.0,163.0,163.0,15263.27,15286.04,15286.04
AMZN US Equity,2007-09-26,26.03,48.8,48.8,93.43,163.0,163.0,163.0,15255.12,15277.89,15277.89
AMZN US Equity,2007-09-27,26.03,48.8,48.8,93.38,163.0,163.0,163.0,15246.97,15269.74,15269.74
AMZN US Equity,2007-09-28,26.03,48.8,48.8,93.15,163.0,163.0,163.0,15209.48,15232.25,15232.25
AMZN US Equity,2007-10-01,26.03,48.8,48.8,93.41,163.0,163.0,163.0,15251.86,15274.63,15274.63
AMZN US Equity,2007-10-02,26.03,48.8,48.8,92.36,163.0,163.0,163.0,15080.71,15103.48,15103.48
AMZN US Equity,2007-10-03,26.03,48.8,48.8,92.46,163.0,163.0,163.0,15097.01,15119.78,15119.78
AMZN US Equity,2007-10-04,26.03,48.8,48.8,92.26,163.0,163.0,163.0,15064.41,15087.18,15087.18
AMZN US Equity,2007-10-05,26.03,48.8,48.8,93.43,163.0,163.0,163.0,15255.12,15277.89,15277.89
AMZN US Equity,2007-10-08,26.03,48.8,48.8,95.85,163.0,163.0,163.0,15649.58,15672.35,15672.35
AMZN US Equity,2007-10-09,26.03,48.8,48.8,95.32,163.0,163.0,163.0,15563.19,15585.96,15585.96
AMZN US Equity,2007-10-10,26.03,48.8,48.8,94.66,163.0,163.0,163.0,15455.61,15478.38,15478.38
AMZN US Equity,2007-10-11,26.03,48.8,48.8,89.34,163.0,163.0,163.0,14588.45,14611.22,14611.22
AMZN US Equity,2007-10-12,26.03,3097.01,3097.01,92.37,163.0,130.0,130.0,15082.34,15105.11,15105.11
AMZN US Equity,2007-10-15,26.03,3097.01,3097.01,90.53,163.0,130.0,130.0,14782.42,14865.91,14865.91
AMZN US Equity,2007-10-16,26.03,3097.01,3097.01,89.53,163.0,130.0,130.0,14619.42,14735.91,14735.91
AMZN US Equity,2007-10-17,26.03,3097.01,3097.01,90.55,163.0,130.0,130.0,14785.68,14868.51,14868.51
AMZN US Equity,2007-10-18,26.03,3097.01,3097.01,89.85,163.0,130.0,130.0,14671.58,14777.51,14777.51
AMZN US Equity,2007-10-19,26.03,3097.01,3097.01,89.76,163.0,130.0,130.0,14656.91,14765.81,14765.81
AMZN US Equity,2007-10-22,26.03,3097.01,3097.01,91.29,163.0,130.0,130.0,14906.3,14964.71,14964.71
AMZN US Equity,2007-10-23,26.03,3097.01,3097.01,100.82,163.0,130.0,130.0,16459.69,16203.61,16203.61
AMZN US Equity,2007-10-24,26.03,3097.01,3097.01,88.73,163.0,130.0,130.0,14489.02,14631.91,14631.91
AMZN US Equity,2007-10-25,26.03,3097.01,5390.47,88.21,163.0,130.0,104.0,14404.26,14564.31,14564.31
AMZN US Equity,2007-10-26,26.03,3097.01,5390.47,90.0,163.0,130.0,104.0,14696.03,14797.01,14750.47
AMZN US Equity,2007-10-29,26.03,3097.01,5390.47,90.1,163.0,130.0,104.0,14712.33,14810.01,14760.87
AMZN US Equity,2007-10-30,26.03,3097.01,5390.47,88.24,163.0,130.0,104.0,14409.15,14568.21,14567.43
AMZN US Equity,2007-10-31,26.03,3097.01,5390.47,89.15,163.0,130.0,104.0,14557.48,14686.51,14662.07
AMZN US Equity,2007-11-01,26.03,29.26,43.82,87.65,163.0,165.0,165.0,14312.98,14491.51,14506.07
AMZN US Equity,2007-11-02,26.03,29.26,43.82,85.98,163.0,165.0,165.0,14040.77,14215.96,14230.52
AMZN US Equity,2007-11-05,26.03,29.26,43.82,84.37,163.0,165.0,165.0,13778.34,13950.31,13964.87
AMZN US Equity,2007-11-06,26.03,29.26,43.82,87.27,163.0,165.0,165.0,14251.04,14428.81,14443.37
AMZN US Equity,2007-11-07,26.03,29.26,43.82,87.04,163.0,165.0,165.0,14213.55,14390.86,14405.42
AMZN US Equity,2007-11-08,26.03,29.26,43.82,83.58,163.0,165.0,165.0,13649.57,13819.96,13834.52
AMZN US Equity,2007-11-09,26.03,29.26,43.82,78.89,163.0,165.0,165.0,12885.1,13046.11,13060.67
AMZN US Equity,2007-11-12,26.03,2570.26,2584.82,77.0,163.0,132.0,132.0,12577.03,12734.26,12748.82
AMZN US Equity,2007-11-13,26.03,2570.26,2584.82,79.86,163.0,132.0,132.0,13043.21,13111.78,13126.34
AMZN US Equity,2007-11-14,26.03,2570.26,2584.82,78.51,163.0,132.0,132.0,12823.16,12933.58,12948.14
AMZN US Equity,2007-11-15,26.03,2570.26,2584.82,77.85,163.0,132.0,132.0,12715.58,12846.46,12861.02
AMZN US Equity,2007-11-16,26.03,2570.26,2584.82,78.6,163.0,132.0,132.0,12837.83,12945.46,12960.02
AMZN US Equity,2007-11-19,26.03,2570.26,2584.82,79.18,163.0,132.0,132.0,12932.37,13022.02,13036.58
AMZN US Equity,2007-11-20,26.03,2570.26,2584.82,80.39,163.0,132.0,132.0,13129.6,13181.74,13196.3
AMZN US Equity,2007-11-21,26.03,2570.26,2584.82,79.76,163.0,132.0,132.0,13026.91,13098.58,13113.14
AMZN US Equity,2007-11-23,26.03,2570.26,2584.82,81.43,163.0,132.0,132.0,13299.12,13319.02,13333.58
AMZN US Equity,2007-11-26,26.03,2570.26,2584.82,81.3,163.0,132.0,132.0,13277.93,13301.86,13316.42
AMZN US Equity,2007-11-27,26.03,2570.26,2584.82,85.59,163.0,132.0,132.0,13977.2,13868.14,13882.7
AMZN US Equity,2007-11-28,26.03,2570.26,2584.82,90.3,163.0,132.0,132.0,14744.93,14489.86,14504.42
AMZN US Equity,2007-11-29,26.03,2570.26,2584.82,89.15,163.0,132.0,132.0,14557.48,14338.06,14352.62
AMZN US Equity,2007-11-30,26.03,2570.26,2584.82,90.56,163.0,132.0,132.0,14787.31,14524.18,14538.74
AMZN US Equity,2007-12-03,26.03,24.78,39.34,90.91,163.0,160.0,160.0,14844.36,14570.38,14584.94
AMZN US Equity,2007-12-04,26.03,24.78,39.34,94.41,163.0,160.0,160.0,15414.86,15130.38,15144.94
AMZN US Equity,2007-12-05,26.03,24.78,39.34,93.19,163.0,160.0,160.0,15216.0,14935.18,14949.74
AMZN US Equity,2007-12-06,26.03,24.78,39.34,94.21,163.0,160.0,160.0,15382.26,15098.38,15112.94
AMZN US Equity,2007-12-07,26.03,24.78,39.34,94.31,163.0,160.0,160.0,15398.56,15114.38,15128.94
AMZN US Equity,2007-12-10,26.03,24.78,39.34,93.02,163.0,160.0,160.0,15188.29,14907.98,14922.54
AMZN US Equity,2007-12-11,26.03,24.78,39.34,90.75,163.0,160.0,160.0,14818.28,14544.78,14559.34
AMZN US Equity,2007-12-12,26.03,24.78,39.34,91.28,163.0,160.0,160.0,14904.67,14629.58,14644.14
AMZN US Equity,2007-12-13,26.03,24.78,39.34,92.4,163.0,160.0,160.0,15087.23,14808.78,14823.34
AMZN US Equity,2007-12-14,26.03,24.78,39.34,89.08,163.0,160.0,160.0,14546.07,14277.58,14292.14
AMZN US Equity,2007-12-17,26.03,2747.66,2762.22,85.09,163.0,128.0,128.0,13895.7,13639.18,13653.74
AMZN US Equity,2007-12-18,26.03,2747.66,2762.22,86.89,163.0,128.0,128.0,14189.1,13869.58,13884.14
AMZN US Equity,2007-12-19,26.03,2747.66,2762.22,89.38,163.0,128.0,128.0,14594.97,14188.3,14202.86
AMZN US Equity,2007-12-20,26.03,2747.66,2762.22,90.58,163.0,128.0,128.0,14790.57,14341.9,14356.46
AMZN US Equity,2007-12-21,26.03,2747.66,2762.22,91.26,163.0,128.0,128.0,14901.41,14428.94,14443.5
