major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
IEF US Equity,2008-01-02,20.4,20.4,20.4,87.65,122.0,122.0,122.0,10713.7,10713.7,10713.7
IEF US Equity,2008-01-03,20.4,20.4,20.4,87.79,122.0,122.0,122.0,10730.78,10730.78,10730.78
IEF US Equity,2008-01-04,20.4,20.4,20.4,88.02,122.0,122.0,122.0,10758.84,10758.84,10758.84
IEF US Equity,2008-01-07,20.4,20.4,20.4,88.24,122.0,122.0,122.0,10785.68,10785.68,10785.68
IEF US Equity,2008-01-08,20.4,20.4,20.4,88.37,122.0,122.0,122.0,10801.54,10801.54,10801.54
IEF US Equity,2008-01-09,20.4,20.4,20.4,88.3,122.0,122.0,122.0,10793.0,10793.0,10793.0
IEF US Equity,2008-01-10,20.4,20.4,20.4,87.99,122.0,122.0,122.0,10755.18,10755.18,10755.18
IEF US Equity,2008-01-11,20.4,20.4,20.4,88.57,122.0,122.0,122.0,10825.94,10825.94,10825.94
IEF US Equity,2008-01-14,20.4,20.4,20.4,88.61,122.0,122.0,122.0,10830.82,10830.82,10830.82
IEF US Equity,2008-01-15,20.4,20.4,20.4,89.2,122.0,122.0,122.0,10902.8,10902.8,10902.8
IEF US Equity,2008-01-16,20.4,20.4,20.4,89.02,122.0,122.0,122.0,10880.84,10880.84,10880.84
IEF US Equity,2008-01-17,20.4,20.4,20.4,89.74,122.0,122.0,122.0,10968.68,10968.68,10968.68
IEF US Equity,2008-01-18,20.4,20.4,20.4,89.58,122.0,122.0,122.0,10949.16,10949.16,10949.16
IEF US Equity,2008-01-22,20.4,20.4,20.4,90.62,122.0,122.0,122.0,11076.04,11076.04,11076.04
IEF US Equity,2008-01-23,20.4,20.4,20.4,90.19,122.0,122.0,122.0,11023.58,11023.58,11023.58
IEF US Equity,2008-01-24,20.4,20.4,20.4,89.41,122.0,122.0,122.0,10928.42,10928.42,10928.42
IEF US Equity,2008-01-25,20.4,20.4,20.4,90.11,122.0,122.0,122.0,11013.82,11013.82,11013.82
IEF US Equity,2008-01-28,20.4,20.4,20.4,89.88,122.0,122.0,122.0,10985.76,10985.76,10985.76
IEF US Equity,2008-01-29,20.4,20.4,20.4,89.53,122.0,122.0,122.0,10943.06,10943.06,10943.06
IEF US Equity,2008-01-30,20.4,20.4,20.4,89.45,122.0,122.0,122.0,10933.3,10933.3,10933.3
IEF US Equity,2008-01-31,20.4,20.4,20.4,89.93,122.0,122.0,122.0,10991.86,10991.86,10991.86
IEF US Equity,2008-02-01,20.4,20.4,20.4,89.77,122.0,122.0,122.0,10972.34,10972.34,10972.34
IEF US Equity,2008-02-04,20.4,20.4,20.4,89.43,122.0,122.0,122.0,10930.86,10930.86,10930.86
IEF US Equity,2008-02-05,20.4,20.4,20.4,90.07,122.0,122.0,122.0,11008.94,11008.94,11008.94
IEF US Equity,2008-02-06,20.4,20.4,20.4,89.88,122.0,122.0,122.0,10985.76,10985.76,10985.76
IEF US Equity,2008-02-07,20.4,20.4,20.4,88.92,122.0,122.0,122.0,10868.64,10868.64,10868.64
IEF US Equity,2008-02-08,20.4,20.4,20.4,89.66,122.0,122.0,122.0,10958.92,10958.92,10958.92
IEF US Equity,2008-02-11,20.4,20.4,20.4,89.85,122.0,122.0,122.0,10982.1,10982.1,10982.1
IEF US Equity,2008-02-12,20.4,20.4,20.4,89.6,122.0,122.0,122.0,10951.6,10951.6,10951.6
IEF US Equity,2008-02-13,20.4,20.4,20.4,89.28,122.0,122.0,122.0,10912.56,10912.56,10912.56
IEF US Equity,2008-02-14,20.4,20.4,20.4,88.75,122.0,122.0,122.0,10847.9,10847.9,10847.9
IEF US Equity,2008-02-15,20.4,20.4,20.4,88.98,122.0,122.0,122.0,10875.96,10875.96,10875.96
IEF US Equity,2008-02-19,20.4,20.4,20.4,88.29,122.0,122.0,122.0,10791.78,10791.78,10791.78
IEF US Equity,2008-02-20,20.4,20.4,20.4,88.25,122.0,122.0,122.0,10786.9,10786.9,10786.9
IEF US Equity,2008-02-21,20.4,20.4,20.4,89.17,122.0,122.0,122.0,10899.14,10899.14,10899.14
IEF US Equity,2008-02-22,20.4,20.4,20.4,88.88,122.0,122.0,122.0,10863.76,10863.76,10863.76
IEF US Equity,2008-02-25,20.4,20.4,20.4,88.32,122.0,122.0,122.0,10795.44,10795.44,10795.44
IEF US Equity,2008-02-26,20.4,20.4,20.4,88.55,122.0,122.0,122.0,10823.5,10823.5,10823.5
IEF US Equity,2008-02-27,20.4,20.4,20.4,88.7,122.0,122.0,122.0,10841.8,10841.8,10841.8
IEF US Equity,2008-02-28,20.4,20.4,20.4,89.74,122.0,122.0,122.0,10968.68,10968.68,10968.68
IEF US Equity,2008-02-29,20.4,20.4,20.4,90.76,122.0,122.0,122.0,11093.12,11093.12,11093.12
IEF US Equity,2008-03-03,20.4,20.4,20.4,90.29,122.0,122.0,122.0,11035.78,11035.78,11035.78
IEF US Equity,2008-03-04,20.4,20.4,20.4,89.86,122.0,122.0,122.0,10983.32,10983.32,10983.32
IEF US Equity,2008-03-05,20.4,20.4,20.4,89.49,122.0,122.0,122.0,10938.18,10938.18,10938.18
IEF US Equity,2008-03-06,20.4,20.4,20.4,90.24,122.0,122.0,122.0,11029.68,11029.68,11029.68
IEF US Equity,2008-03-07,20.4,20.4,20.4,90.56,122.0,122.0,122.0,11068.72,11068.72,11068.72
IEF US Equity,2008-03-10,20.4,20.4,20.4,91.2,122.0,122.0,122.0,11146.8,11146.8,11146.8
IEF US Equity,2008-03-11,20.4,20.4,20.4,90.22,122.0,122.0,122.0,11027.24,11027.24,11027.24
IEF US Equity,2008-03-12,20.4,20.4,20.4,91.27,122.0,122.0,122.0,11155.34,11155.34,11155.34
IEF US Equity,2008-03-13,20.4,20.4,20.4,90.87,122.0,122.0,122.0,11106.54,11106.54,11106.54
IEF US Equity,2008-03-14,20.4,20.4,20.4,91.59,122.0,122.0,122.0,11194.38,11194.38,11194.38
IEF US Equity,2008-03-17,20.4,20.4,20.4,92.13,122.0,122.0,122.0,11260.26,11260.26,11260.26
IEF US Equity,2008-03-18,20.4,20.4,20.4,91.54,122.0,122.0,122.0,11188.28,11188.28,11188.28
IEF US Equity,2008-03-19,20.4,20.4,20.4,92.35,122.0,122.0,122.0,11287.1,11287.1,11287.1
IEF US Equity,2008-03-20,20.4,20.4,20.4,92.53,122.0,122.0,122.0,11309.06,11309.06,11309.06
IEF US Equity,2008-03-24,20.4,20.4,20.4,90.9,122.0,122.0,122.0,11110.2,11110.2,11110.2
IEF US Equity,2008-03-25,20.4,20.4,20.4,91.11,122.0,122.0,122.0,11135.82,11135.82,11135.82
IEF US Equity,2008-03-26,20.4,20.4,20.4,91.37,122.0,122.0,122.0,11167.54,11167.54,11167.54
IEF US Equity,2008-03-27,20.4,20.4,20.4,91.17,122.0,122.0,122.0,11143.14,11143.14,11143.14
IEF US Equity,2008-03-28,20.4,20.4,20.4,91.57,122.0,122.0,122.0,11191.94,11191.94,11191.94
IEF US Equity,2008-03-31,20.4,20.4,20.4,91.69,122.0,122.0,122.0,11206.58,11206.58,11206.58
IEF US Equity,2008-04-01,20.4,20.4,20.4,90.47,122.0,122.0,122.0,11057.74,11057.74,11057.74
IEF US Equity,2008-04-02,20.4,20.4,20.4,90.28,122.0,122.0,122.0,11034.56,11034.56,11034.56
IEF US Equity,2008-04-03,20.4,20.4,20.4,90.29,122.0,122.0,122.0,11035.78,11035.78,11035.78
IEF US Equity,2008-04-04,20.4,20.4,20.4,90.97,122.0,122.0,122.0,11118.74,11118.74,11118.74
IEF US Equity,2008-04-07,20.4,20.4,20.4,90.39,122.0,122.0,122.0,11047.98,11047.98,11047.98
IEF US Equity,2008-04-08,20.4,20.4,20.4,90.34,122.0,122.0,122.0,11041.88,11041.88,11041.88
IEF US Equity,2008-04-09,20.4,20.4,20.4,90.89,122.0,122.0,122.0,11108.98,11108.98,11108.98
IEF US Equity,2008-04-10,20.4,20.4,20.4,90.55,122.0,122.0,122.0,11067.5,11067.5,11067.5
IEF US Equity,2008-04-11,20.4,20.4,20.4,91.01,122.0,122.0,122.0,11123.62,11123.62,11123.62
IEF US Equity,2008-04-14,20.4,20.4,20.4,90.72,122.0,122.0,122.0,11088.24,11088.24,11088.24
IEF US Equity,2008-04-15,20.4,20.4,20.4,90.32,122.0,122.0,122.0,11039.44,11039.44,11039.44
IEF US Equity,2008-04-16,20.4,20.4,20.4,89.7,122.0,122.0,122.0,10963.8,10963.8,10963.8
IEF US Equity,2008-04-17,20.4,20.4,20.4,89.43,122.0,122.0,122.0,10930.86,10930.86,10930.86
IEF US Equity,2008-04-18,20.4,20.4,20.4,89.44,122.0,122.0,122.0,10932.08,10932.08,10932.08
IEF US Equity,2008-04-21,20.4,20.4,20.4,89.45,122.0,122.0,122.0,10933.3,10933.3,10933.3
IEF US Equity,2008-04-22,20.4,20.4,20.4,89.48,122.0,122.0,122.0,10936.96,10936.96,10936.96
IEF US Equity,2008-04-23,20.4,20.4,20.4,89.29,122.0,122.0,122.0,10913.78,10913.78,10913.78
IEF US Equity,2008-04-24,20.4,20.4,20.4,88.69,122.0,122.0,122.0,10840.58,10840.58,10840.58
IEF US Equity,2008-04-25,20.4,20.4,20.4,88.53,122.0,122.0,122.0,10821.06,10821.06,10821.06
IEF US Equity,2008-04-28,20.4,20.4,20.4,88.76,122.0,122.0,122.0,10849.12,10849.12,10849.12
IEF US Equity,2008-04-29,20.4,20.4,20.4,88.89,122.0,122.0,122.0,10864.98,10864.98,10864.98
IEF US Equity,2008-04-30,20.4,20.4,20.4,89.22,122.0,122.0,122.0,10905.24,10905.24,10905.24
IEF US Equity,2008-05-01,20.4,20.4,20.4,88.79,122.0,122.0,122.0,10852.78,10852.78,10852.78
IEF US Equity,2008-05-02,20.4,20.4,20.4,88.16,122.0,122.0,122.0,10775.92,10775.92,10775.92
IEF US Equity,2008-05-05,20.4,20.4,20.4,88.31,122.0,122.0,122.0,10794.22,10794.22,10794.22
IEF US Equity,2008-05-06,20.4,20.4,20.4,88.01,122.0,122.0,122.0,10757.62,10757.62,10757.62
IEF US Equity,2008-05-07,20.4,20.4,20.4,88.36,122.0,122.0,122.0,10800.32,10800.32,10800.32
IEF US Equity,2008-05-08,20.4,20.4,20.4,88.93,122.0,122.0,122.0,10869.86,10869.86,10869.86
IEF US Equity,2008-05-09,20.4,20.4,20.4,89.01,122.0,122.0,122.0,10879.62,10879.62,10879.62
IEF US Equity,2008-05-12,20.4,20.4,20.4,88.87,122.0,122.0,122.0,10862.54,10862.54,10862.54
IEF US Equity,2008-05-13,20.4,20.4,20.4,88.14,122.0,122.0,122.0,10773.48,10773.48,10773.48
IEF US Equity,2008-05-14,20.4,20.4,20.4,88.05,122.0,122.0,122.0,10762.5,10762.5,10762.5
IEF US Equity,2008-05-15,20.4,20.4,20.4,88.61,122.0,122.0,122.0,10830.82,10830.82,10830.82
IEF US Equity,2008-05-16,20.4,20.4,20.4,88.38,122.0,122.0,122.0,10802.76,10802.76,10802.76
IEF US Equity,2008-05-19,20.4,20.4,20.4,88.64,122.0,122.0,122.0,10834.48,10834.48,10834.48
IEF US Equity,2008-05-20,20.4,20.4,20.4,88.92,122.0,122.0,122.0,10868.64,10868.64,10868.64
IEF US Equity,2008-05-21,20.4,20.4,20.4,88.76,122.0,122.0,122.0,10849.12,10849.12,10849.12
IEF US Equity,2008-05-22,20.4,20.4,20.4,88.13,122.0,122.0,122.0,10772.26,10772.26,10772.26
IEF US Equity,2008-05-23,20.4,20.4,20.4,88.3,122.0,122.0,122.0,10793.0,10793.0,10793.0
IEF US Equity,2008-05-27,20.4,20.4,20.4,88.02,122.0,122.0,122.0,10758.84,10758.84,10758.84
IEF US Equity,2008-05-28,20.4,20.4,20.4,87.41,122.0,122.0,122.0,10684.42,10684.42,10684.42
IEF US Equity,2008-05-29,20.4,20.4,20.4,87.04,122.0,122.0,122.0,10639.28,10639.28,10639.28
IEF US Equity,2008-05-30,20.4,20.4,20.4,87.28,122.0,122.0,122.0,10668.56,10668.56,10668.56
IEF US Equity,2008-06-02,20.4,20.4,20.4,87.52,122.0,122.0,122.0,10697.84,10697.84,10697.84
IEF US Equity,2008-06-03,20.4,20.4,20.4,87.97,122.0,122.0,122.0,10752.74,10752.74,10752.74
IEF US Equity,2008-06-04,20.4,20.4,20.4,87.63,122.0,122.0,122.0,10711.26,10711.26,10711.26
IEF US Equity,2008-06-05,20.4,20.4,20.4,87.2,122.0,122.0,122.0,10658.8,10658.8,10658.8
IEF US Equity,2008-06-06,20.4,20.4,20.4,87.88,122.0,122.0,122.0,10741.76,10741.76,10741.76
IEF US Equity,2008-06-09,20.4,20.4,20.4,87.34,122.0,122.0,122.0,10675.88,10675.88,10675.88
IEF US Equity,2008-06-10,20.4,20.4,20.4,86.75,122.0,122.0,122.0,10603.9,10603.9,10603.9
IEF US Equity,2008-06-11,20.4,20.4,20.4,86.92,122.0,122.0,122.0,10624.64,10624.64,10624.64
IEF US Equity,2008-06-12,20.4,20.4,20.4,86.13,122.0,122.0,122.0,10528.26,10528.26,10528.26
IEF US Equity,2008-06-13,20.4,20.4,20.4,85.93,122.0,122.0,122.0,10503.86,10503.86,10503.86
IEF US Equity,2008-06-16,20.4,20.4,20.4,85.95,122.0,122.0,122.0,10506.3,10506.3,10506.3
IEF US Equity,2008-06-17,20.4,20.4,20.4,86.24,122.0,122.0,122.0,10541.68,10541.68,10541.68
IEF US Equity,2008-06-18,20.4,20.4,20.4,86.69,122.0,122.0,122.0,10596.58,10596.58,10596.58
IEF US Equity,2008-06-19,20.4,20.4,20.4,86.2,122.0,122.0,122.0,10536.8,10536.8,10536.8
IEF US Equity,2008-06-20,20.4,20.4,20.4,86.61,122.0,122.0,122.0,10586.82,10586.82,10586.82
IEF US Equity,2008-06-23,20.4,20.4,20.4,86.57,122.0,122.0,122.0,10581.94,10581.94,10581.94
IEF US Equity,2008-06-24,20.4,20.4,20.4,87.03,122.0,122.0,122.0,10638.06,10638.06,10638.06
IEF US Equity,2008-06-25,20.4,20.4,20.4,87.02,122.0,122.0,122.0,10636.84,10636.84,10636.84
IEF US Equity,2008-06-26,20.4,20.4,20.4,87.49,122.0,122.0,122.0,10694.18,10694.18,10694.18
IEF US Equity,2008-06-27,20.4,20.4,20.4,87.88,122.0,122.0,122.0,10741.76,10741.76,10741.76
IEF US Equity,2008-06-30,20.4,20.4,20.4,87.93,122.0,122.0,122.0,10747.86,10747.86,10747.86
IEF US Equity,2008-07-01,20.4,20.4,20.4,87.53,122.0,122.0,122.0,10699.06,10699.06,10699.06
IEF US Equity,2008-07-02,20.4,20.4,20.4,87.68,122.0,122.0,122.0,10717.36,10717.36,10717.36
IEF US Equity,2008-07-03,20.4,20.4,20.4,87.71,122.0,122.0,122.0,10721.02,10721.02,10721.02
IEF US Equity,2008-07-07,20.4,20.4,20.4,88.13,122.0,122.0,122.0,10772.26,10772.26,10772.26
IEF US Equity,2008-07-08,20.4,20.4,20.4,88.34,122.0,122.0,122.0,10797.88,10797.88,10797.88
IEF US Equity,2008-07-09,20.4,20.4,20.4,88.76,122.0,122.0,122.0,10849.12,10849.12,10849.12
IEF US Equity,2008-07-10,20.4,20.4,20.4,88.83,122.0,122.0,122.0,10857.66,10857.66,10857.66
IEF US Equity,2008-07-11,20.4,20.4,20.4,88.01,122.0,122.0,122.0,10757.62,10757.62,10757.62
IEF US Equity,2008-07-14,20.4,20.4,20.4,88.43,122.0,122.0,122.0,10808.86,10808.86,10808.86
IEF US Equity,2008-07-15,20.4,20.4,20.4,88.69,122.0,122.0,122.0,10840.58,10840.58,10840.58
IEF US Equity,2008-07-16,20.4,20.4,20.4,87.95,122.0,122.0,122.0,10750.3,10750.3,10750.3
IEF US Equity,2008-07-17,20.4,20.4,20.4,87.48,122.0,122.0,122.0,10692.96,10692.96,10692.96
IEF US Equity,2008-07-18,20.4,20.4,20.4,87.19,122.0,122.0,122.0,10657.58,10657.58,10657.58
IEF US Equity,2008-07-21,20.4,20.4,20.4,87.41,122.0,122.0,122.0,10684.42,10684.42,10684.42
IEF US Equity,2008-07-22,20.4,20.4,20.4,87.11,122.0,122.0,122.0,10647.82,10647.82,10647.82
IEF US Equity,2008-07-23,20.4,20.4,20.4,86.98,122.0,122.0,122.0,10631.96,10631.96,10631.96
IEF US Equity,2008-07-24,20.4,20.4,20.4,87.73,122.0,122.0,122.0,10723.46,10723.46,10723.46
IEF US Equity,2008-07-25,20.4,20.4,20.4,87.22,122.0,122.0,122.0,10661.24,10661.24,10661.24
IEF US Equity,2008-07-28,20.4,20.4,20.4,87.72,122.0,122.0,122.0,10722.24,10722.24,10722.24
IEF US Equity,2008-07-29,20.4,20.4,20.4,87.47,122.0,122.0,122.0,10691.74,10691.74,10691.74
IEF US Equity,2008-07-30,20.4,20.4,20.4,87.58,122.0,122.0,122.0,10705.16,10705.16,10705.16
IEF US Equity,2008-07-31,20.4,20.4,20.4,88.32,122.0,122.0,122.0,10795.44,10795.44,10795.44
IEF US Equity,2008-08-01,20.4,20.4,20.4,88.08,122.0,122.0,122.0,10766.16,10766.16,10766.16
IEF US Equity,2008-08-04,20.4,20.4,20.4,88.02,122.0,122.0,122.0,10758.84,10758.84,10758.84
IEF US Equity,2008-08-05,20.4,20.4,20.4,87.63,122.0,122.0,122.0,10711.26,10711.26,10711.26
IEF US Equity,2008-08-06,20.4,20.4,20.4,87.56,122.0,122.0,122.0,10702.72,10702.72,10702.72
LQD US Equity,2007-05-31,47.28,47.28,47.28,105.88,94.0,94.0,94.0,10000.0,10000.0,10000.0
LQD US Equity,2007-06-01,47.28,47.28,47.28,105.03,94.0,94.0,94.0,9920.1,9920.1,9920.1
LQD US Equity,2007-06-04,47.28,47.28,47.28,105.15,94.0,94.0,94.0,9931.38,9931.38,9931.38
LQD US Equity,2007-06-05,47.28,47.28,47.28,104.88,94.0,94.0,94.0,9906.0,9906.0,9906.0
LQD US Equity,2007-06-06,47.28,47.28,47.28,104.93,94.0,94.0,94.0,9910.7,9910.7,9910.7
LQD US Equity,2007-06-07,47.28,47.28,47.28,103.74,94.0,94.0,94.0,9798.84,9798.84,9798.84
LQD US Equity,2007-06-08,47.28,47.28,47.28,103.89,94.0,94.0,94.0,9812.94,9812.94,9812.94
LQD US Equity,2007-06-11,47.28,47.28,47.28,103.63,94.0,94.0,94.0,9788.5,9788.5,9788.5
LQD US Equity,2007-06-12,47.28,47.28,47.28,102.98,94.0,94.0,94.0,9727.4,9727.4,9727.4
LQD US Equity,2007-06-13,47.28,47.28,47.28,103.45,94.0,94.0,94.0,9771.58,9771.58,9771.58
LQD US Equity,2007-06-14,47.28,47.28,47.28,103.4,94.0,94.0,94.0,9766.88,9766.88,9766.88
LQD US Equity,2007-06-15,47.28,47.28,47.28,103.72,94.0,94.0,94.0,9796.96,9796.96,9796.96
LQD US Equity,2007-06-18,47.28,47.28,47.28,103.9,94.0,94.0,94.0,9813.88,9813.88,9813.88
LQD US Equity,2007-06-19,47.28,47.28,47.28,104.49,94.0,94.0,94.0,9869.34,9869.34,9869.34
LQD US Equity,2007-06-20,47.28,47.28,47.28,103.99,94.0,94.0,94.0,9822.34,9822.34,9822.34
LQD US Equity,2007-06-21,47.28,47.28,47.28,103.69,94.0,94.0,94.0,9794.14,9794.14,9794.14
LQD US Equity,2007-06-22,47.28,47.28,47.28,103.86,94.0,94.0,94.0,9810.12,9810.12,9810.12
LQD US Equity,2007-06-25,47.28,47.28,47.28,104.11,94.0,94.0,94.0,9833.62,9833.62,9833.62
LQD US Equity,2007-06-26,47.28,47.28,47.28,104.11,94.0,94.0,94.0,9833.62,9833.62,9833.62
LQD US Equity,2007-06-27,47.28,47.28,47.28,104.18,94.0,94.0,94.0,9840.2,9840.2,9840.2
LQD US Equity,2007-06-28,47.28,47.28,47.28,104.05,94.0,94.0,94.0,9827.98,9827.98,9827.98
LQD US Equity,2007-06-29,47.28,47.28,47.28,104.54,94.0,94.0,94.0,9874.04,9874.04,9874.04
LQD US Equity,2007-07-02,47.28,47.28,47.28,103.89,94.0,94.0,94.0,9812.94,9812.94,9812.94
LQD US Equity,2007-07-03,47.28,47.28,47.28,103.87,94.0,94.0,94.0,9811.06,9811.06,9811.06
LQD US Equity,2007-07-05,47.28,47.28,47.28,103.25,94.0,94.0,94.0,9752.78,9752.78,9752.78
LQD US Equity,2007-07-06,47.28,47.28,47.28,103.05,94.0,94.0,94.0,9733.98,9733.98,9733.98
LQD US Equity,2007-07-09,47.28,47.28,47.28,103.22,94.0,94.0,94.0,9749.96,9749.96,9749.96
LQD US Equity,2007-07-10,47.28,47.28,47.28,103.84,94.0,94.0,94.0,9808.24,9808.24,9808.24
LQD US Equity,2007-07-11,47.28,47.28,47.28,103.45,94.0,94.0,94.0,9771.58,9771.58,9771.58
LQD US Equity,2007-07-12,47.28,47.28,47.28,103.23,94.0,94.0,94.0,9750.9,9750.9,9750.9
LQD US Equity,2007-07-13,47.28,47.28,47.28,103.31,94.0,94.0,94.0,9758.42,9758.42,9758.42
LQD US Equity,2007-07-16,47.28,47.28,47.28,103.74,94.0,94.0,94.0,9798.84,9798.84,9798.84
LQD US Equity,2007-07-17,47.28,47.28,47.28,103.76,94.0,94.0,94.0,9800.72,9800.72,9800.72
LQD US Equity,2007-07-18,47.28,47.28,47.28,103.88,94.0,94.0,94.0,9812.0,9812.0,9812.0
LQD US Equity,2007-07-19,47.28,47.28,47.28,103.84,94.0,94.0,94.0,9808.24,9808.24,9808.24
LQD US Equity,2007-07-20,47.28,47.28,47.28,103.96,94.0,94.0,94.0,9819.52,9819.52,9819.52
LQD US Equity,2007-07-23,47.28,47.28,47.28,103.81,94.0,94.0,94.0,9805.42,9805.42,9805.42
LQD US Equity,2007-07-24,47.28,47.28,47.28,103.79,94.0,94.0,94.0,9803.54,9803.54,9803.54
LQD US Equity,2007-07-25,47.28,47.28,47.28,103.95,94.0,94.0,94.0,9818.58,9818.58,9818.58
LQD US Equity,2007-07-26,47.28,47.28,47.28,104.1,94.0,94.0,94.0,9832.68,9832.68,9832.68
LQD US Equity,2007-07-27,47.28,47.28,47.28,103.0,94.0,94.0,94.0,9729.28,9729.28,9729.28
LQD US Equity,2007-07-30,47.28,47.28,47.28,103.22,94.0,94.0,94.0,9749.96,9749.96,9749.96
LQD US Equity,2007-07-31,47.28,47.28,47.28,103.59,94.0,94.0,94.0,9784.74,9784.74,9784.74
LQD US Equity,2007-08-01,47.28,47.28,47.28,103.34,94.0,94.0,94.0,9761.24,9761.24,9761.24
LQD US Equity,2007-08-02,47.28,47.28,47.28,103.06,94.0,94.0,94.0,9734.92,9734.92,9734.92
LQD US Equity,2007-08-03,47.28,47.28,47.28,103.61,94.0,94.0,94.0,9786.62,9786.62,9786.62
LQD US Equity,2007-08-06,47.28,47.28,47.28,103.1,94.0,94.0,94.0,9738.68,9738.68,9738.68
LQD US Equity,2007-08-07,47.28,47.28,47.28,103.36,94.0,94.0,94.0,9763.12,9763.12,9763.12
LQD US Equity,2007-08-08,47.28,47.28,47.28,103.49,94.0,94.0,94.0,9775.34,9775.34,9775.34
LQD US Equity,2007-08-09,47.28,47.28,47.28,103.29,94.0,94.0,94.0,9756.54,9756.54,9756.54
LQD US Equity,2007-08-10,47.28,47.28,47.28,102.84,94.0,94.0,94.0,9714.24,9714.24,9714.24
LQD US Equity,2007-08-13,47.28,47.28,47.28,103.51,94.0,94.0,94.0,9777.22,9777.22,9777.22
LQD US Equity,2007-08-14,47.28,47.28,47.28,103.89,94.0,94.0,94.0,9812.94,9812.94,9812.94
LQD US Equity,2007-08-15,47.28,47.28,47.28,103.56,94.0,94.0,94.0,9781.92,9781.92,9781.92
LQD US Equity,2007-08-16,47.28,47.28,47.28,102.59,94.0,94.0,94.0,9690.74,9690.74,9690.74
LQD US Equity,2007-08-17,47.28,47.28,47.28,102.6,94.0,94.0,94.0,9691.68,9691.68,9691.68
LQD US Equity,2007-08-20,47.28,47.28,47.28,103.57,94.0,94.0,94.0,9782.86,9782.86,9782.86
LQD US Equity,2007-08-21,47.28,47.28,47.28,103.79,94.0,94.0,94.0,9803.54,9803.54,9803.54
LQD US Equity,2007-08-22,47.28,47.28,47.28,104.03,94.0,94.0,94.0,9826.1,9826.1,9826.1
LQD US Equity,2007-08-23,47.28,47.28,47.28,103.96,94.0,94.0,94.0,9819.52,9819.52,9819.52
LQD US Equity,2007-08-24,47.28,47.28,47.28,104.27,94.0,94.0,94.0,9848.66,9848.66,9848.66
LQD US Equity,2007-08-27,47.28,47.28,47.28,104.48,94.0,94.0,94.0,9868.4,9868.4,9868.4
LQD US Equity,2007-08-28,47.28,47.28,47.28,104.81,94.0,94.0,94.0,9899.42,9899.42,9899.42
LQD US Equity,2007-08-29,47.28,47.28,47.28,104.6,94.0,94.0,94.0,9879.68,9879.68,9879.68
LQD US Equity,2007-08-30,47.28,47.28,47.28,104.73,94.0,94.0,94.0,9891.9,9891.9,9891.9
LQD US Equity,2007-08-31,47.28,47.28,47.28,105.15,94.0,94.0,94.0,9931.38,9931.38,9931.38
LQD US Equity,2007-09-04,47.28,47.28,47.28,104.47,94.0,94.0,94.0,9867.46,9867.46,9867.46
LQD US Equity,2007-09-05,47.28,47.28,47.28,104.87,94.0,94.0,94.0,9905.06,9905.06,9905.06
LQD US Equity,2007-09-06,47.28,47.28,47.28,104.64,94.0,94.0,94.0,9883.44,9883.44,9883.44
LQD US Equity,2007-09-07,47.28,47.28,47.28,105.12,94.0,94.0,94.0,9928.56,9928.56,9928.56
LQD US Equity,2007-09-10,47.28,47.28,47.28,105.52,94.0,94.0,94.0,9966.16,9966.16,9966.16
LQD US Equity,2007-09-11,47.28,47.28,47.28,105.21,94.0,94.0,94.0,9937.02,9937.02,9937.02
LQD US Equity,2007-09-12,47.28,47.28,47.28,104.74,94.0,94.0,94.0,9892.84,9892.84,9892.84
LQD US Equity,2007-09-13,47.28,47.28,47.28,104.35,94.0,94.0,94.0,9856.18,9856.18,9856.18
LQD US Equity,2007-09-14,47.28,47.28,47.28,104.47,94.0,94.0,94.0,9867.46,9867.46,9867.46
LQD US Equity,2007-09-17,47.28,47.28,47.28,104.45,94.0,94.0,94.0,9865.58,9865.58,9865.58
LQD US Equity,2007-09-18,47.28,47.28,47.28,104.89,94.0,94.0,94.0,9906.94,9906.94,9906.94
LQD US Equity,2007-09-19,47.28,47.28,47.28,104.5,94.0,94.0,94.0,9870.28,9870.28,9870.28
LQD US Equity,2007-09-20,47.28,47.28,47.28,103.83,94.0,94.0,94.0,9807.3,9807.3,9807.3
LQD US Equity,2007-09-21,47.28,47.28,47.28,104.69,94.0,94.0,94.0,9888.14,9888.14,9888.14
LQD US Equity,2007-09-24,47.28,47.28,47.28,105.06,94.0,94.0,94.0,9922.92,9922.92,9922.92
LQD US Equity,2007-09-25,47.28,47.28,47.28,105.05,94.0,94.0,94.0,9921.98,9921.98,9921.98
LQD US Equity,2007-09-26,47.28,47.28,47.28,105.31,94.0,94.0,94.0,9946.42,9946.42,9946.42
LQD US Equity,2007-09-27,47.28,47.28,47.28,105.62,94.0,94.0,94.0,9975.56,9975.56,9975.56
LQD US Equity,2007-09-28,47.28,47.28,47.28,105.38,94.0,94.0,94.0,9953.0,9953.0,9953.0
LQD US Equity,2007-10-01,47.28,47.28,47.28,104.35,94.0,94.0,94.0,9856.18,9856.18,9856.18
LQD US Equity,2007-10-02,47.28,47.28,47.28,104.38,94.0,94.0,94.0,9859.0,9859.0,9859.0
LQD US Equity,2007-10-03,47.28,47.28,47.28,104.75,94.0,94.0,94.0,9893.78,9893.78,9893.78
LQD US Equity,2007-10-04,47.28,47.28,47.28,105.52,94.0,94.0,94.0,9966.16,9966.16,9966.16
