Date,FB US Equity,SPY US Equity,MSCI US Equity,700 HK Equity,PG US Equity
20160610,1,0,0,0,0
20160613,0,0,0,1,0
20160614,1,0,0,1,0
20160615,0,-1,0,0,1
20160616,-1,0,0,0,1
20160617,0,-1,0,1,-1
20160620,0,1,0,0,0
20160621,0,0,0,0,0
20160622,-1,0,0,0,0
20160623,0,0,0,0,0
20160624,1,0,0,1,0
20160627,0,0,0,0,0
20160628,0,0,0,0,0
20160629,0,0,1,0,0
20160630,1,0,1,0,0
20160701,1,0,1,0,0
20160705,1,1,1,0,0
20160706,0,0,0,0,0
20160707,0,-1,0,0,0
20160708,-1,-1,0,0,0
20160711,0,-1,0,1,-1
20160712,0,-1,0,0,0
20160713,0,0,0,0,0
20160714,0,-1,0,1,0
20160715,0,0,0,0,0
20160718,0,0,0,0,1
20160719,-1,0,0,0,-1
20160720,-1,0,0,0,0
20160721,0,1,0,-1,0
20160722,0,-1,0,-1,0
20160725,0,1,0,0,-1
20160726,-1,1,0,0,0
20160727,0,0,1,0,1
20160728,0,-1,0,0,0
20160729,0,0,0,1,0
20160801,0,1,0,0,0
20160802,0,0,0,0,0
20160803,0,-1,0,0,0
20160804,0,0,0,0,0
20160805,0,-1,0,0,-1
20160808,1,0,0,0,0
20160809,0,0,0,0,0
20160810,-1,1,0,0,0
20160811,0,-1,0,0,0
20160812,0,-1,0,0,0
20160815,0,0,0,0,0
20160816,-1,0,0,-1,1
20160817,-1,0,0,0,0
20160818,0,0,0,0,0
20160819,0,0,0,0,0
20160822,0,0,0,1,0
20160823,0,1,0,0,0
20160824,0,0,0,0,1
20160825,1,-1,0,1,0
20160826,0,0,0,0,0
20160829,0,0,1,0,0
20160830,1,0,0,0,1
20160831,0,0,0,0,0
20160901,0,-1,0,0,0
20160902,0,0,0,0,0
20160906,-1,0,0,0,0
20160907,0,0,0,-1,0
20160908,0,0,0,-1,0
20160909,1,0,0,0,0
20160912,0,0,0,0,0
20160913,1,1,0,0,0
20160914,0,0,0,0,0
20160915,0,0,0,0,0
20160916,0,1,0,0,0
20160919,0,0,0,0,0
20160920,0,0,0,-1,0
20160921,0,1,0,1,0
20160922,1,0,0,0,0
20160923,1,0,0,0,0
20160926,0,1,0,0,0
20160927,-1,0,0,-1,0
20160928,0,0,0,0,0
20160929,0,1,0,-1,0
20160930,0,0,0,1,0
20161003,0,0,0,0,0
20161004,0,0,0,0,-1
20161005,0,0,1,1,0
20161006,0,0,0,0,0
20161007,0,1,1,0,-1
20161011,1,0,0,0,0
20161012,-1,0,0,0,0
20161013,0,1,0,0,0
20161014,1,0,0,0,-1
20161017,0,0,0,1,-1
20161018,0,1,0,0,-1
20161019,0,0,0,0,0
20161020,0,1,0,0,1
20161021,-1,0,0,0,1
20161024,0,-1,0,0,1
20161025,0,0,0,0,1
20161026,0,0,0,0,0
20161027,0,0,0,0,1
20161028,0,0,0,1,0
20161031,0,0,0,0,0
20161101,0,1,0,0,1
20161102,0,0,0,0,0
20161103,1,1,0,0,0
20161104,1,0,0,0,0
20161107,1,0,0,-1,0
20161108,0,1,0,-1,0
20161109,1,0,0,0,0
20161110,0,-1,0,-1,0
20161114,0,-1,0,0,1
20161115,0,-1,0,-1,0
20161116,0,-1,0,0,1
20161117,0,-1,0,0,0
20161118,0,-1,0,0,0
20161121,0,-1,0,0,0
20161122,0,-1,0,0,0
20161123,0,-1,-1,0,0
20161125,0,-1,-1,0,0
20161128,0,0,-1,0,0
20161129,0,0,-1,1,0
20161130,0,-1,-1,0,0
20161201,0,0,0,0,0
20161202,0,0,0,0,0
20161205,-1,0,0,0,0
20161206,-1,0,-1,0,0
20161207,-1,0,-1,0,0
20161208,-1,-1,-1,0,0
20161209,0,-1,1,0,0
20161212,0,0,1,0,0
20161213,0,-1,1,0,0
20161214,0,0,0,1,0
20161215,0,-1,0,0,0
20161216,0,0,0,1,0
20161219,0,0,0,0,0
20161220,0,0,0,0,0
20161221,0,0,0,0,0
20161222,0,1,0,0,1
20161223,0,0,0,1,0
20161227,0,1,0,1,0
20161228,0,0,0,0,0
20161229,1,1,0,0,0
20161230,1,1,0,-1,0
20170103,1,0,0,0,0
20170104,0,0,0,0,0
20170105,0,1,0,-1,0
20170106,-1,0,0,0,0
20170109,-1,1,1,-1,0
20170110,0,0,1,0,0
20170111,-1,0,0,0,0
20170112,0,0,0,0,0
20170113,-1,0,0,0,0
20170117,-1,1,0,1,-1
20170118,0,1,0,0,0
20170119,0,0,0,1,0
20170120,0,0,0,0,0
20170123,0,0,0,0,0
20170124,1,0,0,0,0
20170125,0,-1,0,-1,0
20170126,0,0,0,-1,0
20170127,-1,0,0,1,0
20170130,0,0,0,1,0
20170131,-1,0,0,1,1
20170201,0,0,0,0,0
20170202,0,0,0,-1,0
20170203,1,-1,0,-1,0
20170206,0,1,0,-1,0
20170207,0,0,0,0,0
20170208,-1,1,0,0,1
20170209,0,0,0,-1,-1
20170210,0,0,0,0,0
20170213,0,-1,0,0,0
20170214,-1,0,0,-1,0
20170215,1,0,0,-1,-1
20170216,0,0,0,0,0
20170217,0,0,0,-1,0
20170221,0,0,0,-1,0
20170222,0,0,0,0,0
20170223,0,0,1,-1,1
20170224,1,0,0,0,0
20170227,0,0,0,0,0
20170228,0,0,0,0,-1
20170301,0,0,1,0,0
20170302,0,0,0,0,0
20170303,0,0,0,0,0
20170306,1,0,0,0,0
20170307,0,0,1,-1,0
20170308,0,0,0,0,1
20170309,0,0,1,0,0
20170310,-1,0,0,0,0
20170313,1,0,0,0,1
20170314,0,0,0,1,0
20170315,0,-1,0,0,-1
20170316,0,-1,1,0,0
20170317,0,0,0,0,0
20170320,1,0,0,0,0
20170321,0,0,0,0,1
20170322,0,0,1,0,1
20170323,0,0,0,0,0
20170324,1,1,0,0,0
20170327,1,1,0,0,0
20170328,0,0,1,0,0
20170329,-1,-1,0,0,-1
20170330,0,0,0,0,0
20170331,-1,0,0,0,0
20170403,1,0,0,0,0
20170404,-1,0,0,0,0
20170405,0,0,0,1,0
20170406,0,0,0,-1,0
20170407,0,0,0,1,0
20170410,0,1,0,1,0
20170411,0,0,0,-1,-1
20170412,0,0,1,-1,-1
20170413,1,0,0,0,0
20170417,0,0,0,0,-1
20170418,1,0,0,1,-1
20170419,1,0,0,1,0
20170420,0,1,0,1,0
20170421,0,1,0,1,0
20170424,0,1,0,0,-1
20170425,-1,-1,0,0,0
20170426,0,0,0,1,0
20170427,0,-1,0,0,0
20170428,0,0,0,1,0
20170501,-1,0,0,1,0
20170502,-1,0,0,0,0
20170503,1,-1,0,0,0
20170504,0,-1,0,1,0
20170505,0,1,0,0,1
20170508,0,0,0,0,0
20170509,-1,0,0,0,0
20170510,0,0,0,1,1
20170511,1,0,0,0,0
20170512,0,1,0,0,0
20170515,0,0,0,1,1
20170516,0,0,0,0,0
20170517,0,1,0,0,1
20170518,1,0,0,0,0
20170519,0,1,0,0,1
20170522,0,0,0,-1,0
20170523,1,1,0,0,0
20170524,0,1,0,-1,0
20170525,-1,0,1,0,0
20170526,-1,0,1,-1,0
20170530,0,0,1,-1,1
20170531,0,0,1,1,0
20170601,0,0,-1,-1,0
20170602,0,-1,0,0,0
20170605,0,1,0,0,1
20170606,0,-1,0,0,0
20170607,1,0,0,-1,0
20170608,0,0,1,-1,0
20170609,0,0,1,0,0
20170612,1,0,1,0,0
20170613,1,0,0,-1,1
20170614,1,-1,0,-1,0
20170615,0,-1,1,1,0
20170616,0,0,0,0,0
20170619,0,0,0,-1,0
20170620,1,0,0,0,-1
20170621,0,0,0,1,0
20170622,-1,0,1,0,0
20170623,0,0,0,0,0
20170626,-1,0,0,0,0
20170627,0,-1,0,0,0
20170628,0,0,0,0,0
20170629,0,0,1,1,0
20170630,0,1,0,1,0
20170703,0,0,0,0,0
20170705,0,0,1,0,0
20170706,0,0,1,0,0
20170707,0,0,0,0,-1
20170710,0,0,0,0,1
20170711,1,-1,0,-1,0
20170712,-1,0,0,0,0
20170713,0,1,0,-1,0
20170714,0,0,0,0,0
20170717,-1,0,0,0,0
20170718,-1,1,0,1,-1
20170719,-1,0,0,0,0
20170720,-1,0,0,0,0
20170721,-1,0,0,0,0
20170724,0,0,0,0,0
20170725,0,0,0,0,0
20170726,0,0,0,0,0
20170727,0,0,0,-1,0
20170728,0,0,0,0,0
20170731,0,1,0,0,0
20170801,1,0,0,0,0
