Securities,Date,Buy_Hold,SD_05,SD_1,SD_2
MO,19/3/2015,-0.001363459,0,-0.001363376,-0.001363245
MO,20/3/2015,0.002925688,0.002925501,0.002925508,0.002925228
MO,23/3/2015,0.003889537,0.00388929,0.003889299,0.003888928
MO,24/3/2015,-0.009879892,-0.009879266,-0.009879289,-0.009878349
MO,25/3/2015,-0.018783017,-0.018781816,-0.01878186,-0.018780056
MO,26/3/2015,-0.002991027,0,-0.002990839,-0.002990546
MO,27/3/2015,0.0068,0,0.006799572,0.006798904
MO,30/3/2015,0.003774335,0,0.003774099,0.00377373
MO,31/3/2015,-0.010093014,0,-0.010092385,-0.010091405
MO,1/4/2015,0.005597761,0,0,0.005596859
MO,2/4/2015,0.017693837,0,0,0.017691003
MO,6/4/2015,0.00586052,0,0,0.005859597
MO,7/4/2015,0.004078462,0,0,0.004077824
MO,8/4/2015,-0.001547389,0,0,-0.001547148
MO,9/4/2015,0.004649361,0,0,0.004648635
MO,10/4/2015,0.012533745,0,0,0.012531797
MO,13/4/2015,-0.014092554,0,0,-0.014090391
MO,14/4/2015,0.006760672,0.006757827,0,0.00675962
MO,15/4/2015,-0.009785111,-0.00978102,-0.009782634,-0.009783599
MO,16/4/2015,0.00852548,0.00852188,0.0085233,0.008524149
MO,17/4/2015,-0.005763689,0,-0.005762227,-0.005762797
MO,20/4/2015,0.017004831,0,0.017000495,0.017002183
MO,21/4/2015,-0.010070302,0,-0.010067777,-0.01006876
MO,22/4/2015,0.000383877,0,0.00038378,0.000383818
MO,23/4/2015,0.004412893,0,0.004411776,0.004412211
MO,24/4/2015,-0.005348615,-0.005346639,-0.005347267,-0.005347792
MO,27/4/2015,-0.012867294,0,-0.012864033,-0.012865303
MO,28/4/2015,0.006031128,0,0.00602958,0.006030183
MO,29/4/2015,-0.029201315,0,-0.029193863,-0.029196765
MO,30/4/2015,-0.002988048,0,-0.002987262,-0.002987568
MO,1/5/2015,0.012187812,0,0.012184599,0.01218585
MO,4/5/2015,0.000394789,0,0.000394686,0.000394726
MO,5/5/2015,-0.006511444,0,-0.006509749,-0.006510409
MO,6/5/2015,0.006554121,0.006552477,0.006552403,0.006553072
MO,7/5/2015,0.011049724,0.01104697,0.011046847,0.011047967
MO,8/5/2015,0.018149883,0,0,0.018147029
MO,11/5/2015,-0.015909527,0,0,-0.015907069
MO,12/5/2015,-0.003700818,0,0,-0.003700237
MO,13/5/2015,-0.002932551,-0.002932069,-0.002931634,-0.002932089
MO,14/5/2015,0.031372549,0.031367371,0.031362711,0.031367592
MO,15/5/2015,0.00418251,0,0.004181238,0.004181869
MO,18/5/2015,-0.016471034,0,-0.016466047,-0.016468521
MO,19/5/2015,-0.003272377,-0.003271518,-0.00327137,-0.00327187
MO,20/5/2015,0.00038625,0,0.00038613,0.000386189
MO,21/5/2015,-0.003088803,0,-0.003087849,-0.003088323
MO,22/5/2015,-0.007939582,0,-0.007937123,-0.007938343
MO,26/5/2015,0.000975991,0,0.000975686,0.000975837
MO,27/5/2015,0.010725429,0,0.010722084,0.010723744
MO,28/5/2015,-0.004051708,0,-0.004050457,-0.004051078
MO,29/5/2015,-0.008136381,0,0,-0.008135111
MO,1/6/2015,0,0,0,0
MO,2/6/2015,-0.011132813,0,0,-0.01113106
MO,3/6/2015,-0.005530318,-0.005528766,-0.005528673,-0.005529438
MO,4/6/2015,-0.009334657,0,-0.009331865,-0.009333164
MO,5/6/2015,-0.033480353,0,-0.033470241,-0.033474944
MO,8/6/2015,0.002281684,0.002281032,0.002280971,0.002281303
MO,9/6/2015,0.004966887,0.004965471,0.004965339,0.004966059
MO,10/6/2015,0.013591433,0.013587576,0.013587217,0.013589178
MO,11/6/2015,-0.01808208,0,0,-0.01807912
MO,12/6/2015,-0.006000414,-0.006000409,-0.005998231,-0.005999413
MO,15/6/2015,-0.010407993,-0.010407985,-0.010404184,-0.010406248
MO,16/6/2015,0.010096761,0.010096753,0.010093027,0.010095049
MO,17/6/2015,0.011245314,0,0.011241197,0.011243428
MO,18/6/2015,0.018533773,0,0.018527063,0.018530697
MO,19/6/2015,-0.00283057,0,-0.002829564,-0.002830109
MO,22/6/2015,0.009529603,0,0.009526206,0.009528046
MO,23/6/2015,-0.014259892,0,-0.014254856,-0.014257584
MO,24/6/2015,-0.002241239,-0.002241016,-0.002240436,-0.002240871
MO,25/6/2015,0.003879926,0,0.003878534,0.003879288
MO,26/6/2015,0.006509357,0,0.006507029,0.00650829
MO,29/6/2015,-0.016370251,0,-0.016364434,-0.016367585
MO,30/6/2015,0.004931169,0,0.004929388,0.004930353
MO,1/7/2015,0.003884686,0,0.00388329,0.003884046
MO,2/7/2015,-0.002240326,0,-0.002239524,-0.002239958
MO,6/7/2015,0.01796285,0,0.017956403,0.017959895
MO,7/7/2015,0.036294365,0,0.03628157,0.036288501
MO,8/7/2015,-0.012577399,0,-0.012573121,-0.012575438
MO,9/7/2015,-0.001567705,-0.001567315,-0.001567165,-0.001567458
MO,10/7/2015,0.007065751,0.00706399,0.007063313,0.007064633
MO,13/7/2015,0.000389788,0.000389691,0.000389654,0.000389726
MO,14/7/2015,0.000389636,0.000389539,0.000389502,0.000389575
MO,15/7/2015,-0.002336904,0,0,-0.002336537
MO,16/7/2015,0.032793285,0,0,0.032788127
MO,17/7/2015,0.005859006,0,0,0.005858114
MO,20/7/2015,0.009207065,0,0,0.009205671
MO,21/7/2015,-0.002978961,0,0,-0.002978514
MO,22/7/2015,0.007656396,0,0,0.007655244
MO,23/7/2015,-0.002594514,0,0,-0.002594127
MO,24/7/2015,-0.000557414,0,0,-0.00055733
MO,27/7/2015,0.002974531,0,0,0.002974085
MO,28/7/2015,0.024096386,0,0,0.024092787
MO,29/7/2015,-0.015384615,0,0,-0.015382372
MO,30/7/2015,-0.003676471,-0.003675819,-0.003674985,-0.003675926
MO,31/7/2015,0.003321033,0.003320443,0.003319686,0.003320539
MO,3/8/2015,0.005148952,0.005148039,0.00514687,0.005148189
MO,4/8/2015,0.004756678,0.004755839,0.004754764,0.004755976
MO,5/8/2015,0.010014567,0.010012809,0.010010557,0.010013097
MO,6/8/2015,0.001802776,0,0.001802062,0.001802514
MO,7/8/2015,-0.001439626,0,-0.001439056,-0.001439417
MO,10/8/2015,0.003964678,0,0.003963107,0.003964103
MO,11/8/2015,0.000359002,0,0.00035886,0.00035895
MO,12/8/2015,0.000179437,0,0.000179366,0.000179411
MO,13/8/2015,-0.003049874,0,-0.003048671,-0.003049434
MO,14/8/2015,0.003419111,0,0.003417758,0.003418615
MO,17/8/2015,-0.00161406,0,-0.001613424,-0.001613827
MO,18/8/2015,-0.008442608,0,-0.008439274,-0.008441386
MO,19/8/2015,-0.007065217,-0.007062702,-0.007062403,-0.007064186
MO,20/8/2015,-0.001459588,-0.001459064,-0.001459002,-0.001459373
MO,21/8/2015,-0.014434497,-0.014429313,-0.014428698,-0.014432371
MO,24/8/2015,-0.033370412,-0.033358252,-0.033356809,-0.033365427
MO,25/8/2015,-0.006137323,-0.006135009,-0.006134735,-0.006136374
MO,26/8/2015,0.02682362,0.026813446,0.026812239,0.026819449
MO,27/8/2015,0.00939673,0.009393259,0.009392847,0.009395307
MO,28/8/2015,0.008564513,0.008561379,0.008561007,0.008563228
MO,31/8/2015,-0.010891637,0,0,-0.010890017
MO,1/9/2015,-0.028928705,0,0,-0.028924354
MO,2/9/2015,0.021141649,0.02113615,0.021135149,0.021138375
MO,3/9/2015,0.008658009,0.008655803,0.008655402,0.008656696
MO,4/9/2015,-0.022578839,-0.022573137,-0.022572099,-0.022575444
MO,8/9/2015,0.021191294,0.021185819,0.021184822,0.021188035
MO,9/9/2015,-0.008786689,0,0,-0.008785365
MO,10/9/2015,0.004715202,0,0,0.004714485
MO,11/9/2015,-0.012765159,0,0,-0.012763228
MO,14/9/2015,-0.002662103,0,0,-0.002661695
MO,15/9/2015,0.03164919,0,0,0.031644328
MO,16/9/2015,0.02310109,0,0,0.02309765
MO,17/9/2015,-0.012102601,0,0,-0.01210084
MO,18/9/2015,-0.011702322,0,0,-0.011700598
MO,21/9/2015,0.013691027,0,0,0.013688986
MO,22/9/2015,-0.010768388,0,0,-0.010766805
MO,23/9/2015,0.003690037,0,0,0.003689488
MO,24/9/2015,0.003860294,0,0,0.003859722
MO,25/9/2015,0.0032961,0,0,0.003295613
MO,28/9/2015,-0.002920241,0,0,-0.002919811
MO,29/9/2015,-0.007321984,0,0,-0.007320904
MO,30/9/2015,0.003134796,0,0,0.00313433
MO,1/10/2015,-0.003308824,-0.003308243,0,-0.003308333
MO,2/10/2015,0.011803762,0.011801684,0.011801725,0.011802008
MO,5/10/2015,0.015858549,0,0.015855843,0.01585622
MO,6/10/2015,-0.00574197,0,-0.005741006,-0.00574114
MO,7/10/2015,0.008843169,0,0.008841675,0.008841883
MO,8/10/2015,0.008407871,0.008405041,0.008406463,0.008406659
MO,9/10/2015,0.00780557,0.007802965,0.007804274,0.007804455
MO,13/10/2015,0.014258053,0,0,0.014256031
MO,14/10/2015,-0.001214856,0,0,-0.001214686
MO,15/10/2015,0.005560382,0,0,0.005559604
MO,16/10/2015,0.014688094,0.014685122,0.014687925,0.014686049
MO,19/10/2015,0.016008174,0,0.016007993,0.016005978
MO,20/10/2015,0.001340932,0,0.001340917,0.001340751
MO,21/10/2015,0.00167392,0,0.001673902,0.001673695
MO,22/10/2015,0.026069519,0,0.026069228,0.026066008
MO,23/10/2015,-0.005700326,0,-0.005700264,-0.005699578
MO,26/10/2015,0.005733006,0,0.005732943,0.005732249
MO,27/10/2015,-0.005537459,0,-0.005537399,-0.005536733
MO,28/10/2015,0.006223387,0.006221131,0.006223319,0.006222566
MO,29/10/2015,0.001464844,0.001464316,0.001464828,0.001464652
MO,30/10/2015,-0.017227369,-0.017221172,-0.017227182,-0.017225113
MO,2/11/2015,0.000496114,0,0.000496108,0.000496048
MO,3/11/2015,-0.043801653,-0.043785701,-0.04380117,-0.043795819
MO,4/11/2015,0.003111495,0.00311031,0.003111459,0.003111062
MO,5/11/2015,0.000344649,0,0.000344645,0.000344601
MO,6/11/2015,-0.016537468,0,-0.016537278,-0.016535172
MO,9/11/2015,-0.000175162,0,-0.00017516,-0.000175137
MO,10/11/2015,-0.005080589,0,-0.005080529,-0.005079871
MO,12/11/2015,-0.000528262,0,-0.000528256,-0.000528187
MO,13/11/2015,-0.00845666,0,-0.00845656,-0.008455459
MO,16/11/2015,0.008706468,0,0.008706364,0.008705221
MO,17/11/2015,-0.001585344,0,0,-0.001585119
MO,18/11/2015,0.006704305,0,0,0.006703352
MO,19/11/2015,0.007010165,0,0,0.007009175
MO,20/11/2015,-0.005743126,0,0,-0.00574232
MO,23/11/2015,0.00857693,0,0,0.00857572
MO,24/11/2015,-0.000867754,0,0,-0.000867633
MO,25/11/2015,-0.001215911,0,0,-0.001215741
MO,27/11/2015,0.004347826,0,0,0.004347217
MO,30/11/2015,-0.002597403,0,0,-0.00259704
MO,1/12/2015,0.005034722,0.005032558,0.005033538,0.005034018
MO,2/12/2015,-0.000863707,-0.000863338,-0.000863505,-0.000863587
MO,3/12/2015,-0.012966805,-0.012961254,-0.012963768,-0.012964999
MO,4/12/2015,0.024873008,0.024862221,0.024867105,0.024869497
MO,7/12/2015,-0.004101863,-0.004100127,-0.004100913,-0.004101298
MO,8/12/2015,-0.00068646,0,0,-0.000686365
MO,9/12/2015,-0.015455951,0,0,-0.015453812
MO,10/12/2015,-0.002616431,0,0,-0.002616063
MO,11/12/2015,-0.012591815,0,0,-0.012590041
MO,14/12/2015,0.018774354,0.018772315,0.018766708,0.018771674
MO,15/12/2015,-0.003129346,-0.003129013,-0.003128095,-0.003128908
MO,16/12/2015,0.02807813,0,0.028066872,0.028074185
MO,17/12/2015,-0.008821035,0,-0.008817594,-0.008819829
MO,18/12/2015,-0.022248845,0,-0.02224009,-0.022245777
MO,21/12/2015,0.005426221,0,0,0.005425456
MO,22/12/2015,0.005745125,0,0,0
MO,23/12/2015,0.011424615,0,0,0
MO,24/12/2015,-0.002396029,0,0,0
MO,28/12/2015,-0.000343112,-0.000342958,-0.000342978,-0.000343078
MO,29/12/2015,0.011154968,0.011149951,0.011150597,0.011153861
MO,30/12/2015,-0.00203666,-0.002035754,-0.002035871,-0.00203646
MO,31/12/2015,-0.010034014,-0.010029541,-0.010030117,-0.010033027
MO,4/1/2016,-0.014086927,-0.014080584,-0.014081401,-0.014085527
MO,5/1/2016,0.020212581,0.02020335,0.020204539,0.020210544
MO,6/1/2016,0.01058924,0.0105845,0.010585111,0.010588194
MO,7/1/2016,-0.01740747,-0.01739976,-0.017400753,-0.017405769
MO,8/1/2016,0.001719986,0.001719211,0.001719311,0.001719815
MO,11/1/2016,0.020947802,0.020938375,0.02093959,0.020945723
MO,12/1/2016,-0.001345442,0,0,-0.001345311
MO,13/1/2016,-0.026945099,0,0,-0.026942476
MO,14/1/2016,0.007615092,0,0,0.00761433
MO,15/1/2016,-0.017519753,0,0,-0.017518013
MO,19/1/2016,0.020979021,0.020972239,0,0.0209769
MO,20/1/2016,-0.020205479,-0.020199081,0,-0.020203479
MO,21/1/2016,0.004019574,0,0,0.004019167
MO,22/1/2016,0.014447346,0,0,0.014445892
MO,25/1/2016,0.002059025,0,0,0.002058821
MO,26/1/2016,0.009589041,0.009588043,0,0.009588092
MO,27/1/2016,0,0,0,0
MO,28/1/2016,0.011363636,0.011362465,0,0.011362522
MO,29/1/2016,0.024819722,0.024817193,0,0.024817315
MO,1/2/2016,-0.002781869,-0.002781592,0,-0.002781606
MO,2/2/2016,-0.007384312,-0.007383576,-0.007382283,-0.007383612
MO,3/2/2016,-0.010745578,-0.010744498,-0.010742603,-0.010744551
MO,4/2/2016,-0.006016043,-0.006015432,-0.006014359,-0.006015461
MO,5/2/2016,0.00537996,0.00537941,0.005378445,0.005379437
MO,8/2/2016,0.005351171,0.005350627,0.005349672,0.005350653
MO,9/2/2016,0.005489022,0.005488467,0.005487493,0.005488494
MO,10/2/2016,-0.006617039,-0.006616374,-0.006615206,-0.006616406
MO,11/2/2016,-0.000999167,-0.000999066,-0.000998889,-0.000999071
MO,12/2/2016,-0.000333389,0,0,-0.000333357
MO,16/2/2016,0.005502751,0,0,0.005502221
MO,17/2/2016,0.001658375,0,0,0.001658216
MO,18/2/2016,0.003642384,0,0,0.003642035
MO,19/2/2016,-0.000989772,-0.000989628,-0.000989712,-0.000989678
MO,22/2/2016,0.010733157,0,0,0.010732132
MO,23/2/2016,0.005064532,0,0,0.005064054
MO,24/2/2016,-0.00260078,-0.002599833,-0.002600511,-0.002600536
MO,25/2/2016,0.016623207,0.016617138,0.016621485,0.016621641
MO,26/2/2016,-0.013465854,0,-0.013464482,-0.013464606
MO,29/2/2016,0.000487488,0,0.000487437,0.000487442
MO,1/3/2016,0.002598668,0,0.0025984,0.002598424
MO,2/3/2016,-0.003725903,-0.003725252,-0.003725519,-0.003725554
MO,3/3/2016,0.011869919,0.011867836,0.011868692,0.011868803
MO,4/3/2016,0.012052065,0.012049975,0.012050834,0.012050945
MO,7/3/2016,-0.018577326,0,-0.018575451,-0.018575621
MO,8/3/2016,0.00792752,0,0.007926704,0.007926778
MO,9/3/2016,0.008186196,0,0.00818536,0.008185436
MO,10/3/2016,0.003024996,0,0.00302469,0.003024718
MO,11/3/2016,-0.015714286,0,0,-0.015712844
MO,14/3/2016,0,0,0,0
MO,15/3/2016,-0.002418965,-0.002418024,-0.002418553,-0.002418739
MO,16/3/2016,0.003394762,0.003393439,0.003394183,0.003394445
MO,17/3/2016,0.004188819,0.004187192,0.004188106,0.004188429
MO,18/3/2016,-0.012674475,0,-0.012672327,-0.012673299
MO,21/3/2016,0.002924927,0.00292373,0.002924425,0.002924652
MO,22/3/2016,-0.011665587,-0.011660825,-0.01166359,-0.011664494
MO,23/3/2016,0.006721311,0.006718536,0.006720148,0.006720674
MO,24/3/2016,-0.008630516,-0.008626976,-0.008629032,-0.008629704
MO,28/3/2016,0.012319317,0.012314219,0.01231718,0.012318147
MO,29/3/2016,0.006490346,0.006487693,0.006489233,0.006489737
MO,30/3/2016,0.008866677,0.008863077,0.008865168,0.008865851
MO,31/3/2016,0.001278364,0.001277849,0.001278148,0.001278246
MO,1/4/2016,0.006383658,0,0.006382582,0.006383069
MO,4/4/2016,0.002695845,0,0.002695394,0.002695598
MO,5/4/2016,-0.004744583,0,-0.004743791,-0.004744149
MO,6/4/2016,0.010011123,0,0.010009443,0.010010204
MO,7/4/2016,-0.002359975,0,-0.002359583,-0.00235976
MO,8/4/2016,0.006150449,0,0.006149425,0.006149889
MO,11/4/2016,-0.007680251,0,-0.007678979,-0.007679555
MO,12/4/2016,0.008055599,0,0.008054256,0.008054864
MO,13/4/2016,-0.027420871,0,-0.027416333,-0.027418387
MO,14/4/2016,-0.007733204,0,-0.007731889,-0.007732484
MO,15/4/2016,0.001461276,0,0.001461026,0.001461139
MO,18/4/2016,0.007944228,0,0.007942868,0.007943484
MO,19/4/2016,-0.007399067,0,-0.00739781,-0.007398379
MO,20/4/2016,-0.003727111,0,-0.003726473,-0.003726761
MO,21/4/2016,-0.021145088,0,-0.021141455,-0.021143099
MO,22/4/2016,0.005649718,0,0.005648726,0.005649175
MO,25/4/2016,0.011566424,0,0.011564406,0.011565319
MO,26/4/2016,0.002123489,0,0.002123123,0.002123289
MO,27/4/2016,0.003259984,0,0.003259422,0.003259676
MO,28/4/2016,0.01039805,0,0.010396266,0.010397074
MO,29/4/2016,0.008361473,0,0,0.008360696
MO,2/5/2016,0.006538032,0,0,0.006537429
MO,3/5/2016,0.001267427,0,0,0.001267311
MO,4/5/2016,0.000474684,0.000474545,0.000474549,0.00047464
MO,5/5/2016,-0.006167958,-0.00616616,-0.00616621,-0.006167394
MO,6/5/2016,0.001432209,0.001431789,0.0014318,0.001432077
MO,9/5/2016,0.011600191,0.011596792,0.011596887,0.011599125
MO,10/5/2016,0.014765944,0.014761668,0.014761787,0.014764603
MO,11/5/2016,0.000154799,0,0.000154756,0.000154785
MO,12/5/2016,0.006345767,0,0.006344007,0.006345199
MO,13/5/2016,-0.006767149,0,-0.006765283,-0.006766547
MO,16/5/2016,0.002787241,0,0.002786467,0.002786991
MO,17/5/2016,-0.013588635,0,-0.013584874,-0.013587422
MO,18/5/2016,-0.013932373,0,-0.013928464,-0.013931112
MO,19/5/2016,0.005715193,0,0.005713567,0.005714668
MO,20/5/2016,-0.006156275,0,-0.006154533,-0.006155713
MO,23/5/2016,0.004447268,0,0.004446002,0.00444686
MO,24/5/2016,0.008697027,0,0.008694562,0.008696232
MO,25/5/2016,0.002037937,0,0.002037364,0.002037752
MO,26/5/2016,0.001251564,0,0.001251214,0.001251451
MO,27/5/2016,-0.000625,-0.000624869,-0.000624825,-0.000624944
MO,31/5/2016,-0.005003127,-0.005002079,-0.005001725,-0.005002675
MO,1/6/2016,0.011156505,0.011154157,0.011153363,0.011155492
MO,2/6/2016,-0.000621601,-0.000621471,-0.000621427,-0.000621545
MO,3/6/2016,0.015394184,0,0.015389894,0.0153928
MO,6/6/2016,-0.001531394,0,-0.001530973,-0.001531258
MO,7/6/2016,-0.001533742,0,-0.001533321,-0.001533606
MO,8/6/2016,0.007987711,0,0.007985512,0.007987002
MO,9/6/2016,0.003657422,0,0.003656423,0.003657099
MO,10/6/2016,0.004099605,0,0.00409849,0.004099245
MO,13/6/2016,-0.019507032,0,-0.019501745,-0.019505326
MO,14/6/2016,0.007094386,0.007091099,0.007092425,0.007093754
MO,15/6/2016,0.000459418,0.000459207,0.000459292,0.000459377
MO,16/6/2016,0.00949028,0.009485916,0.009487676,0.00948944
MO,17/6/2016,-0.008339651,-0.008335852,-0.008337385,-0.00833892
MO,20/6/2016,0.00733945,0.007336078,0.007337438,0.007338801
MO,21/6/2016,0.004553734,0.004551657,0.004552495,0.004553334
MO,22/6/2016,-0.000453309,0,-0.000453186,-0.00045327
MO,23/6/2016,0.002418745,0.002417692,0.00241809,0.002418534
MO,24/6/2016,0.010707284,0.010702634,0.01070439,0.01070635
MO,27/6/2016,0.013578036,0,0.013574405,0.013576865
MO,28/6/2016,-0.000294421,0,-0.000294343,-0.000294396
MO,29/6/2016,-0.00117803,0,-0.001177719,-0.001177929
MO,30/6/2016,0.016659295,0.016654557,0.016654893,0.016657875
MO,1/7/2016,0.00087007,0.000869826,0.000869843,0.000869997
MO,5/7/2016,0.008548247,0.008545857,0.008546027,0.008547531
MO,6/7/2016,0.001580233,0.001579795,0.001579826,0.001580101
MO,7/7/2016,-0.006024096,0,-0.006022548,-0.006023597
MO,8/7/2016,0.007647908,0,0.00764593,0.00764727
MO,11/7/2016,0.00057282,0,0.000572673,0.000572772
MO,12/7/2016,-0.014312294,0,-0.014308623,-0.01431111
MO,13/7/2016,0.003049223,0,0.00304843,0.003048967
MO,14/7/2016,-0.002316155,0,0,-0.002315961
MO,15/7/2016,0.007109692,0,0,0.007109096
MO,18/7/2016,-0.003457715,0,0,-0.003457427
MO,19/7/2016,0.000722857,0,0,0.000722796
MO,20/7/2016,-0.003033805,0,0,-0.003033552
MO,21/7/2016,-0.004057383,0,0,-0.004057043
MO,22/7/2016,0.001891459,0,0,0.0018913
MO,25/7/2016,-0.000871333,0,0,-0.00087126
MO,26/7/2016,-0.012645349,0,0,-0.012644286
MO,27/7/2016,-0.017370823,0,0,-0.017369344
MO,28/7/2016,0.005393258,0,0,0.005392791
MO,29/7/2016,0.008791536,0,0,0.008790779
MO,1/8/2016,-0.000738552,0,0,-0.000738489
MO,2/8/2016,-0.004582409,0,0,-0.004582018
MO,3/8/2016,-0.014404514,-0.014400473,0,-0.014403278
MO,4/8/2016,0.003766762,0.00376569,0,0.003766434
MO,5/8/2016,-0.001350946,-0.001350563,0,-0.001350828
MO,8/8/2016,-0.000601233,0,0,-0.00060118
MO,9/8/2016,0.001955181,0,0,0.001955011
MO,10/8/2016,0.003302312,0.003301265,0,0.003302025
MO,11/8/2016,-0.00149611,-0.001495638,-0.001495879,-0.001495981
MO,12/8/2016,0,0,0,0
MO,15/8/2016,-0.007192089,-0.007189814,-0.007190974,-0.007191466
MO,16/8/2016,0,0,0,0
MO,17/8/2016,0.003018412,0.003017451,0.003017941,0.003018149
MO,18/8/2016,-0.002256997,0,-0.002256645,-0.0022568
MO,19/8/2016,0.000301614,0.000301532,0.000301567,0.000301587
MO,22/8/2016,0.000150761,0.000150721,0.000150738,0.000150748
MO,23/8/2016,0.001808863,0.001808375,0.001808581,0.001808706
MO,24/8/2016,-0.004513993,-0.004512776,-0.004513291,-0.004513601
MO,25/8/2016,-0.00362757,0,0,-0.003627253
MO,26/8/2016,-0.001365291,0,0,-0.001365172
MO,29/8/2016,0.004101473,0,0,0.004101113
MO,30/8/2016,-0.00332829,0,0,-0.003327999
MO,31/8/2016,0.003187614,0,0,0.003187334
MO,1/9/2016,0.003480103,0,0,0.003479798
MO,2/9/2016,0.008443908,0,0,0.008443172
MO,6/9/2016,0.004784689,0,0,0.004784275
MO,7/9/2016,-0.007142857,0,0,-0.007142243
MO,8/9/2016,-0.004796163,0,0,-0.004795747
MO,9/9/2016,-0.042771084,-0.042756398,0,-0.04276736
MO,12/9/2016,0.017463814,0.017457549,0.017460628,0.017462225
MO,13/9/2016,-0.017318695,0,0,-0.017317147
MO,14/9/2016,-0.006766326,-0.006763624,0,-0.00676571
MO,15/9/2016,0.002059569,0.002058741,0,0.00205938
MO,16/9/2016,-0.007114625,-0.00711177,0,-0.007113974
MO,19/9/2016,-0.001273885,-0.001273371,0,-0.001273768
MO,20/9/2016,0.003985969,0,0,0.003985602
MO,21/9/2016,0.008416706,0,0,0.008415934
MO,22/9/2016,0.00976378,0,0,0.009762891
MO,23/9/2016,-0.003898939,0,0,-0.003898588
MO,26/9/2016,-0.013151714,0,0,-0.013150524
MO,27/9/2016,0.004600984,0,0,0.004600562
MO,28/9/2016,0.007106759,0,0,0.00710611
MO,29/9/2016,-0.014897287,-0.014892801,-0.014892011,-0.014895936
MO,30/9/2016,0.006526584,0,0.006524237,0.006525983
MO,3/10/2016,-0.006009805,0,0,-0.006009256
MO,4/10/2016,-0.017024662,0,0,-0.017023096
MO,5/10/2016,-0.009064422,0,0,-0.009063574
MO,6/10/2016,0.009147337,0,0,0.009146474
MO,7/10/2016,0.002266106,0,0,0.002265893
MO,11/10/2016,0.001130491,0,0,0.001130385
MO,12/10/2016,0.008872399,0,0,0
MO,13/10/2016,0.002398465,0,0,0
MO,14/10/2016,-0.003987877,0,0,0
MO,17/10/2016,-0.000160154,0,0,0
MO,18/10/2016,0.003684126,0.003683814,0,0
MO,19/10/2016,-0.011969358,-0.011968349,0,0
MO,20/10/2016,-0.000969149,-0.000969066,0,0
MO,21/10/2016,0.029911075,0.02990852,0,0
MO,24/10/2016,0.019623234,0,0,0
MO,25/10/2016,-0.00369515,0,0,0
MO,26/10/2016,-0.002936177,0,0,0
MO,27/10/2016,-0.001394916,-0.001394593,0,0
MO,28/10/2016,0.022505044,0,0,0
MO,31/10/2016,0.003642987,0,0,0
MO,1/11/2016,-0.009679371,-0.009676911,0,0
MO,2/11/2016,-0.005497862,-0.005496451,-0.005497089,0
MO,3/11/2016,-0.000767813,-0.000767615,-0.000767705,0
MO,4/11/2016,-0.010603965,0,0,0
MO,7/11/2016,0.013824169,0.013824167,0,0
MO,8/11/2016,0.008732955,0.008732954,0,0
MO,9/11/2016,-0.027339004,0,0,0
MO,10/11/2016,-0.036227358,-0.036218509,-0.036217648,0
MO,14/11/2016,-0.008587168,0,0,0
MO,15/11/2016,0.010132375,0,0,0
MO,16/11/2016,0.01375182,0,0,0
MO,17/11/2016,0.002393872,0,0,0
MO,18/11/2016,-0.000636841,0,0,0
MO,21/11/2016,0.014656683,0.014655818,0.014655204,0.014656387
MO,22/11/2016,0.008164547,0.008164072,0.008163735,0.008164384
MO,23/11/2016,-0.002959041,-0.00295887,-0.002958749,-0.002958982
MO,25/11/2016,0.007185255,0,0,0.007185112
MO,28/11/2016,0.00542804,0,0,0.005427933
MO,29/11/2016,0.005398735,0,0,0.00539863
MO,30/11/2016,-0.019177662,0,0,-0.019177289
MO,1/12/2016,-0.016267793,-0.016266745,0,-0.01626747
MO,2/12/2016,0.017490857,0.017489712,0.017484443,0.017490504
MO,5/12/2016,-0.007188623,0,-0.007186032,-0.007188481
MO,6/12/2016,0.012120258,0,0.012115858,0.012120016
MO,7/12/2016,0.01726283,0.017256352,0.017256639,0.01726249
MO,8/12/2016,-0.000764409,0,-0.00076414,-0.000764394
MO,9/12/2016,0.013922889,0.013920153,0.013917976,0.013922618
MO,12/12/2016,0.003319753,0,0,0.003319689
MO,13/12/2016,0.003007971,0,0,0.003007914
MO,14/12/2016,-0.011246064,0,0,-0.01124585
MO,15/12/2016,0.004852897,0.004852669,0.004851616,0.004852803
MO,16/12/2016,0.011771808,0.011771259,0.011768716,0.011771583
MO,19/12/2016,0.010739857,0,0.010737069,0.010739654
MO,20/12/2016,-0.006198347,0,0,-0.006198231
MO,21/12/2016,-0.001039501,0,0,-0.001039481
MO,22/12/2016,0.006094842,0,0,0.006094727
MO,23/12/2016,0.000591017,0.000590793,0,0.000591005
MO,27/12/2016,0.001476669,0.00147611,0,0.001476641
MO,28/12/2016,-0.004570923,-0.004569196,-0.004569936,-0.004570838
MO,29/12/2016,0.005036291,0,0.005035198,0.005036196
MO,30/12/2016,-0.003389831,-0.003389583,-0.003389099,-0.003389767
MO,3/1/2017,0.000147885,0.000147874,0.000147853,0.000147882
MO,4/1/2017,0.003252994,0.003252756,0.00325229,0.003252933
MO,5/1/2017,0.001179071,0.001178985,0.001178817,0.001179049
MO,6/1/2017,0.004416311,0.004415989,0.004415358,0.004416228
MO,9/1/2017,-0.004103767,-0.004103469,-0.004102885,-0.00410369
